|text|type
559|". . . I will give you ten dollars for him.
Mattie
From the money you stole from me?
Rooster
That was not stolen. I'm out for your man.
Mattie
I was to accompany you. If I do not, there is no agreement
and my money was stolen."|unknown
560|"LeBoeuf
Marshal, put this child back on the ferry. We have a long
road, and time is a-wasting.
Mattie
If I go back, it is to the office of the U.S. marshals to report
the theft of my money. And futile, Marshal Cogburn--
""Pursuit would be futile""?--is not spelt f-u-d-e-l."|unknown
561|44|unknown
562|LeBoeuf|unknown
563|Little sister, it is time for your spanking.|stage direction
564|Mattie|unknown
565|Help me, Marshal!|stage direction
566|"LeBoeuf
(still spanking)"|unknown
567|"Now you do as the grown-ups say! Or I will get myself a
birch switch and stripe your leg!"|stage direction
568|LeBoeuf|unknown
569|Now we will see what tune you sing!|stage direction
570|Mattie|unknown
571|Are you going to let him do this, Marshal?|stage direction
572|Rooster|unknown
573|"No, I don't believe I will. Put your switch away, LeBoeuf.
She has got the best of us."|stage direction
574|LeBoeuf|unknown
575|She has not got the best of me!|stage direction
576|"Rooster
(evenly)"|unknown
577|Did you not hear me? That will do, I said.|stage direction
578|"45
LeBoeuf"|unknown
579|I aim to finish what I started.|stage direction
580|Rooster|unknown
581|"That will be the biggest mistake you ever made, you Texas
brush-popper."|stage direction
582|LeBoeuf|unknown
583|Hoorawed by a little girl.|stage direction
584|LeBoeuf|unknown
585|"I am not accustomed to so large a fire. In Texas, we will
make do with a fire of little more than twigs or buffalo chips
to heat the night's ration of beans."|stage direction
586|". . . And, it is Ranger policy never to make your camp in the
same place as your cookfire. Very imprudent to make your
presence known in unsettled country."|stage direction
587|. . . How do you know that Bagby will have intelligence?|stage direction
588|"46
Rooster"|unknown
589|He has a store.|stage direction
590|LeBoeuf|unknown
591|"A store. That makes him an authority on movements in the
Territory?"|stage direction
592|Rooster|unknown
593|"We have entered a wild place. Anyone coming in, wanting
any kind of supply, cannot pick and choose his portal."|stage direction
594|LeBoeuf|unknown
595|"That is a piece of foolishness. All the snakes are asleep this
time of year."|stage direction
596|Rooster|unknown
597|They have been known to wake up.|stage direction
598|Mattie|unknown
599|Let me have a rope too.|stage direction
600|Rooster|unknown
601|A snake would not bother you.|stage direction
602|". . . You are too little and bony. Before you sleep you should
fetch water for the morning and put it by the fire. The
creek'll ice over tonight."|stage direction
603|Mattie|unknown
604|"I am not going down there again. If you want any more
water you can fetch it yourself."|stage direction
605|"47
Rooster"|unknown
606|Everyone in my party must do his job.|stage direction
607|LeBoeuf|unknown
608|"You are lucky to be traveling in a place where a spring is so
handy. In my country you can ride for days and see no
ground water. I have lapped filthy water from a hoofprint
and was glad to have it."|stage direction
609|Rooster|unknown
610|"If I ever meet one of you Texas waddies that says he never
drank water from a horse track I think I will shake his hand
and give him a Daniel Webster cigar."|stage direction
611|LeBoeuf|unknown
612|You don't believe it?|stage direction
613|Rooster|unknown
614|"I believed it the first twenty-five times I heard it. Maybe it is
true. Maybe lapping water off the ground is Ranger policy."|stage direction
615|LeBoeuf|unknown
616|"You are getting ready to show your ignorance now, Cogburn.
I don't mind a little personal chaffing but I won't hear
anything against the Ranger troop from a man like you."|stage direction
617|Rooster|unknown
618|"How long have you boys been mounted on sheep down
there?"|stage direction
619|LeBoeuf|unknown
620|"My shaggy horse will be galloping when that big American
stud of yours is winded and collapsed. Now make another
joke about it. You are only trying to put on a show for this
girl Mattie with what you must think is a keen tongue."|stage direction
621|Rooster|unknown
622|This is like women talking.|stage direction
623|LeBoeuf|unknown
624|Yes, that is the way! Make me out foolish in this girl's eyes.|stage direction
625|"48
Rooster
I think she has got you pretty well figured."|unknown
626|"Mattie
Would you two like to hear the story of ""The Midnight
Caller""? One of you will have to be ""The Caller."" I will tell
you what to say. I will do all the other parts myself."|unknown
627|"Mattie
Good morning, Marshal.
Rooster
(eyes on his work)
Morning.
Mattie
Where is Mr. LeBoeuf?"|unknown
628|"Rooster
Down the hill. Performing his necessaries.
Mattie
Marshal Cogburn, I welcome the chance for a private parley.
I gather that you and Mr. LeBoeuf have come to some sort of
agreement. As your employer I believe I have a right to
know the particulars.
49
Rooster"|unknown
629|"The particulars is that we bring Chaney in to the magistrate
in San Saba Texas where they have a considerable reward on
offer. Which we split."|stage direction
630|Mattie|unknown
631|"I did not want him brought to Texas, to have Texas
punishment administered for a Texas crime. That was not
our agreement."|stage direction
632|Rooster|unknown
633|What you want is to have him caught and punished.|stage direction
634|Mattie|unknown
635|"I want him to know he is being punished for killing my
father."|stage direction
636|Rooster|unknown
637|"You can let him know that. You can tell him to his face.
You can spit on him and make him eat sand out of the road.
I will hold him down. If you want I will flay the flesh off the
soles of his feet and find you an Indian pepper to rub into the
wound. Isn't that a hundred dollars' value?"|stage direction
638|Mattie|unknown
639|"It is not. When I have bought and paid for something I will
have my way. Why do you think I am paying you if not to
have my way?"|stage direction
640|Rooster|unknown
641|"It is time for you to learn you cannot have your way in every
little particular. Other people have their interests."|stage direction
642|". . . I am a free agent. If you find I fail to satisfy your terms I
will return your money at the end of this expedition."|stage direction
643|Mattie|unknown
644|"Little Blackie and I are riding back to the U.S. marshals'
office. This is fraud."|stage direction
645|"50
Rooster
God damn it!"|unknown
646|"LeBoeuf
What's going on?
Rooster
(testy)
This is a business conversation.
LeBoeuf
Is that what you call it. It sounds to me like you are still
being hoorawed by a little girl.
Rooster
Did you say hooraw!
LeBoeuf
That was the word.
Rooster
I will show you hooraw!
Mattie
There is no hoorawing in it. My agreement with the Marshal
antedates yours. It has the force of law.
LeBoeuf
(amused)
The force of law! This man is a notorious thumper! He rode
by the light of the moon with Quantrill and Bloody Bill
Anderson!
Rooster
Those men was patriots, Texas trash!
LeBoeuf
They murdered women and children in Lawrence, Kansas.
Rooster
I have heard that too. It is a damned lie! What army was
you in, mister?
51
LeBoeuf"|unknown
647|I was at Shreveport first with Kirby-Smith--|stage direction
648|Rooster|unknown
649|What side was you on?|stage direction
650|LeBoeuf|unknown
651|"I was in the army of Northern Virginia, Cogburn, and I don't
have to hang my head when I say it!"|stage direction
652|Rooster|unknown
653|If you had served with Captain Quantrill--|stage direction
654|LeBoeuf|unknown
655|Captain Quantrill indeed!|stage direction
656|Rooster|unknown
657|You had best let this go, LeBoeuf!|stage direction
658|LeBoeuf|unknown
659|Captain of what!|stage direction
660|Rooster|unknown
661|"Good, then! There are not sufficient dollars in the state of
Texas to make it worth my while to listen to your opinions,
day and night. Our agreement is nullified--it's each man for
himself!"|stage direction
662|LeBoeuf|unknown
663|That suits me!|stage direction
664|". . . Congratulations, Cogburn. You have graduated from
marauder to wetnurse. Adios!"|stage direction
665|"52
Mattie"|unknown
666|We don't need him, do we Marshal?|stage direction
667|"Rooster
(muttering)"|unknown
668|"We'll miss his Sharp's carbine. It's apt to get lively out
here."|stage direction
669|Indian Youth|unknown
670|Hey.|stage direction
671|Rooster|unknown
672|Call that sport, do ya?|stage direction
673|Rooster|unknown
674|Stay here sister. I will see Bagby.|stage direction
675|Mattie|unknown
676|Has Chaney been here?|stage direction
677|"53
Rooster"|unknown
678|No.|stage direction
679|Rooster|unknown
680|"But Coke Hayes was, two days ago. Coke runs with Lucky
Ned. He bought supplies, with this."|stage direction
681|Mattie|unknown
682|This is Papa's gold piece! Tom Chaney, here we come!|stage direction
683|Rooster|unknown
684|It is not the world's only California gold piece.|stage direction
685|Mattie|unknown
686|They are rare, here.|stage direction
687|Rooster|unknown
688|"They are rare. But if it is Chaney's, it could just as easily
mean that Lucky Ned and his gang fell upon him, as that he
fell in with them. Chaney could be a corpse. These are a
rough lot."|stage direction
689|Mattie|unknown
690|"That would be a bitter disappointment, Marshal. What do
we do?"|stage direction
691|Rooster|unknown
692|"We pursue. Ned is unfinished business for the marshals
anyhow, and when we have him we will also have Chaney
--or we can learn the whereabouts of his body. Bagby
doesn't know which way they went, but now we know they
come through here, they couldn't be going but one of two
ways: north toward the Winding Stair Mountains, or pushing
on further west. I suspect north. There is more to rob."|stage direction
693|"54
Youth"|unknown
694|Mr. Ferrington will want to know who cut loose his mule.|stage direction
695|Rooster|unknown
696|"Tell him it was Mr. James, a bank examiner from Clay
County, Missouri."|stage direction
697|Youth|unknown
698|The James boys is said to be slight, Frank and Jesse both.|stage direction
699|Rooster|unknown
700|"One of them has grown fat. The mule will not range far.
You boys mend your ways or I will return some dark night
and cut off one of your heads--I do not say which--and
leave it on the stomach of the other as a warning."|stage direction
701|Rooster|unknown
702|"Potter and I served with him at Elkhorn Tavern. Even
latterly our activities was by and large martial. We did
though, one time, run across a Yankee paymaster and relieve
him of four thousand dollars in gold coin. Squealed like it
was his own money. Well, since hostilities was officially
ended it was technically criminal so Potter rode down to
Arkansas and I went to Cairo Illinois with my share, started
calling myself Burroughs and opened an eating place called
The Green Frog. I married a grass widow but my drinking
picked up and my wife did not like the company of my river
friends. She decided to go back to her first husband, a clerk
in a hardware store. She said, ""Goodbye, Reuben, a love for
decency does not abide in you."" I told her, ""Goodbye, Nola,
I hope that little nail-selling bastard will make you happy
this time."" She took my boy with her too. He never did like
me anyhow. I guess I did speak awful rough to him but I did
not mean nothing by it. You would not want to see a
clumsier child than Horace. I bet he broke forty cups. . ."|stage direction
703|55|unknown
704|Rooster|unknown
705|Hey!|stage direction
706|Rooster|unknown
707|Is it Chaney?|stage direction
708|Mattie|unknown
709|I would not recognize the soles of his feet.|stage direction
710|Rooster|unknown
711|Step back now.|stage direction
712|Rooster|unknown
713|God damn it.|stage direction
714|Rooster|unknown
715|"Snagged. Well you are going to have to clamber on up with
this knife. I am too old and too fat."|stage direction
716|56|unknown
717|Rooster|unknown
718|"It had one billiard table, served ladies and men both but
mostly men. I tried to run it myself a while but I couldn't
keep good help and I never did learn how to buy meat. I was
like a man fighting bees. Finally I give up and solt it and
went out to see the country."|stage direction
719|Rooster|unknown
720|You are doing well.|stage direction
721|". . . That was when I went out to the staked plains of Texas
and shot buffalo with Vernon Shaftoe and a Flathead Indian
called Olly."|stage direction
722|". . . The Mormons had run Shaftoe out of Great Salt Lake
City but don't ask me what it was for. Call it a misunder-
standing and let it go at that. There is no use in you asking
me questions about it, for I will not answer them."|stage direction
723|. . . Is it our man?|stage direction
724|"57
Mattie"|unknown
725|I believe not.|stage direction
726|Rooster|unknown
727|No! Cut him down!|stage direction
728|Mattie|unknown
729|Why?|stage direction
730|Rooster|unknown
731|I might know him.|stage direction
732|". . . You see, Olly and me both taken a solemn oath to keep
silent. Well sir, the big shaggies is about all gone. It is a
damned shame."|stage direction
733|". . . I would give three dollars right now for a pickled buffalo
tongue."|stage direction
734|Mattie|unknown
735|Why did they hang him so high?|stage direction
736|Rooster|unknown
737|"I don't know. Possibly in the belief it would make him more
dead."|stage direction
738|58|unknown
739|"Rooster
I do not know this man."|unknown
740|"Mattie
He knew the hanged man?
59"|unknown
741|Rooster|unknown
742|"He did not. But it is a dead body, possibly worth something
in trade."|stage direction
743|Rooster|unknown
744|"She had taken a notion she wanted me to be a lawyer.
Bought a heavy book called Daniels on Negotiable
Instruments and set me to reading it. Never could get a grip
on it and I was happy enough to set it aside and leave Texas.
There ain't but about six trees between there and Canada,
and nothing else grows but has stickers on it. I went to--"|stage direction
745|Rooster|unknown
746|I knew it.|stage direction
747|Mattie|unknown
748|Knew what?|stage direction
749|Rooster|unknown
750|"We're being followed. I asked the Indian to signal with a
shot if there was someone on our trail."|stage direction
751|Mattie|unknown
752|Should we be concerned, Marshal?|stage direction
753|Rooster|unknown
754|"No. It's Mr. LeBoeuf, using us as bird dogs in hopes of
cutting in once we've flushed the prey. Our Texas friend has
got just enough sense to recognize he can't outtrack me."|stage direction
755|60|unknown
756|"Mattie
Perhaps we could double back over our tracks, and confuse
the trail in a clever way.
Rooster
No, we will wait right here and offer our friend a warm
hello, and ask him where he is going."|unknown
757|"Rooster
You are not LeBoeuf.
Bear Man
My name is Forster. I practice dentistry in the Nation. Also,
veterinary arts. And medicine, on those humans that will sit
still for it.
61
Rooster
(indicating corpse)"|unknown
758|You have your work cut out for you there.|stage direction
759|Bear Man|unknown
760|"Traded for him with an Indian, who said he came by him
honestly. I gave up two dental mirrors and a bottle of
expectorant. (beat) Do either of you need medical
attention?"|stage direction
761|Rooster|unknown
762|No.|stage direction
763|". . . It is fixing to get cold. Do you know of any place to take
shelter?"|stage direction
764|Bear Man|unknown
765|"I have my bearskin. You might want to head to the Original
Greaser Bob's. He notched a dugout into a hollow along the
Carrillon River. If you ride the river you won't fail to see it.
Greaser Bob--Original Greaser Bob--is hunting north of the
picket wire and would not begrudge its use."|stage direction
766|Bear Man|unknown
767|"I have taken his teeth. I will entertain an offer for the rest of
him."|stage direction
768|Rooster|unknown
769|"Take my jacket. Creep onto the roof. If they are not friendly
I will give you a sign to damp the chimney."|stage direction
770|62|unknown
771|Man|unknown
772|Who is out there?|stage direction
773|Rooster|unknown
774|We are looking for shelter.|stage direction
775|Man|unknown
776|No room for you here! Ride on!|stage direction
777|Rooster|unknown
778|Who all is in there?|stage direction
779|Voice|unknown
780|Ride on!|stage direction
781|63|unknown
782|"Rooster
I am a Federal officer! Who is in there? Speak up and be
quick about it.
New Voice
A Methodist and a son-of-a-bitch!"|unknown
783|"Rooster
Is that Emmett Quincy?
New Voice
I don't know any Emmett Quincy.
Rooster
Listen here, Emmett Quincy. I know it is you! This is
Rooster Cogburn. Columbus Potter and five other marshals
is out here with me. We have got a bucket of coal oil. In
one minute we will burn you out from both ends! Chuck
your arms clear and come out with your hands locked on
your head and you will not be harmed. Oncet that coal oil
goes down the chimney we are killing everything that comes
out the door!"|unknown
784|"Quincy
There's only two of you!
Rooster
You go ahead and bet your life on it! How many of you is in
there?
Quincy
Me and Moon, but he is hit! He can't walk!
Rooster
Drag him out! Light that lamp!
64"|unknown
785|"Quincy
Tell them other officers to be careful with their guns! We
are coming out!"|unknown
786|"Rooster
Down in the snow! Lie still while I cuff you! We is only
two, but my man on the roof will shoot you if you get feisty."|unknown
787|"Quincy
You said it was a man on the roof. I thought it was Potter.
Rooster
You was always dumb, Quincy, and remain true to form."|unknown
788|". . .This here's an awful lot of sofky. Was you boys looking
for company?
Quincy
That is our supper and breakfast both. I like a big breakfast."|unknown
789|"Moon
Sofky always cooks up bigger than you think."|unknown
790|"65
Rooster"|unknown
791|"And a good store of whiskey as well. What are you boys up
to, outside of cooking banquets? You are way too jumpy."|stage direction
792|Quincy|unknown
793|"We didn't know who was out there weather like this. It
might have been some crazy man. Anyone can say he is a
marshal."|stage direction
794|Moon|unknown
795|My leg hurts.|stage direction
796|Rooster|unknown
797|"I'll bet it does. When is the last time you seen your old pard
Ned Pepper?"|stage direction
798|Quincy|unknown
799|Ned Pepper? I don't know him. Who is he?|stage direction
800|Rooster|unknown
801|"I'm surprised you don't remember him. He is a little fellow,
nervous and quick. His lip is all messed up."|stage direction
802|Quincy|unknown
803|That don't bring anybody to mind.|stage direction
804|Rooster|unknown
805|"There is a new boy that might be running with Ned. He is
short himself and he has got a powder mark on his face, a
black place. He calls himself Chaney, or Chelmsford
sometimes. Carries a Henry rifle."|stage direction
806|Quincy|unknown
807|"That don't bring anybody to mind. Black mark, I would
remember that."|stage direction
808|Rooster|unknown
809|"You don't remember anything I want to know, do you
Quincy? I hope you don't mind. . ."|stage direction
810|66|unknown
811|. . . There seems to be ample. What do you know, Moon?|location
812|Moon|unknown
813|I don't know those boys. I always try to help out the law.|location
814|Rooster|unknown
815|"By the time we get back to Fort Smith that leg will be
swelled up tight as Dick's hatband. It will be mortified and
they will cut it off. Then if you live I will get you two or
three years in the Federal house up in Detroit."|location
816|Moon|unknown
817|You are trying to get at me.|location
818|Rooster|unknown
819|"They will teach you to read and write up there but the rest of
it won't be so good. Them boys can be hard on a gimp."|location
820|Moon|unknown
821|You are trying to get at me.|location
822|Rooster|unknown
823|"You give me some good information on Ned and I will take
you to McAlester's store tomorrow get that ball taken out of
your leg. Then I will give you three days to clear the
Territory."|location
824|Quincy|unknown
825|We don't know those boys you are looking for.|location
826|Rooster|unknown
827|It ain't his leg.|location
828|Quincy|unknown
829|"Don't go to flapping your mouth, Moon. It is best to let me
do the talking."|location
830|Moon|unknown
831|I would say if I knew. . .|location
832|"67
Quincy"|unknown
833|We are weary trappers.|stage direction
834|. . . Who worked you over with the ugly stick?|stage direction
835|Mattie|unknown
836|"The man Chaney with the marked face killed my father. He
was a whiskey drinker like you and it led to killing in the
end. If you answer the marshal's questions he will help you.
I have a good lawyer at home and he will help you too."|stage direction
837|Moon|unknown
838|I am puzzled by this. (to Rooster) Why is she here?|stage direction
839|Quincy|unknown
840|"Don't go jawing with these people, Moon. Don't go jawing
with that runt."|stage direction
841|"Mattie
(to Quincy)"|unknown
842|"I don't like you. I hope you go to jail. My lawyer will not
help you."|stage direction
843|Moon|unknown
844|My leg is giving me fits.|stage direction
845|Rooster|unknown
846|"Yes, a young fellow like you don't want to loose his leg.
You are too young to be getting about on a willow peg. You
love dancing and sport, carrying on."|stage direction
847|Quincy|unknown
848|Easy now. He is trying to get at you.|stage direction
849|Rooster|unknown
850|I am getting at you with the truth.|stage direction
851|Moon|unknown
852|We seen Ned and Haze two days ago. We's supposed--|stage direction
853|"68
Quincy"|unknown
854|Don't act the fool! If you blow I will kill you!|stage direction
855|Moon|unknown
856|I am played out. I must have a doctor. We's supposed--|stage direction
857|Rooster|unknown
858|God damn it!|stage direction
859|Moon|unknown
860|Oh lord, I am dying!|stage direction
861|. . . Do something! Help me!|stage direction
862|Rooster|unknown
863|"I can do nothing for you, son. Your pard has killed you and I
have done for him."|stage direction
864|Moon|unknown
865|Don't leave me lying here! Don't let the wolves rip me up!|stage direction
866|Rooster|unknown
867|"I'll see you are buried right. You tell me about Ned. Where
did you see him?"|stage direction
868|"69
Moon"|unknown
869|"Two days ago at McAlester's store. They are coming here
tonight to get remounts, and sofky. They just robbed the
Katy Flyer at Wagoner's Switch if the snow didn't stop 'em."|stage direction
870|". . . I am bleeding buckets! I am gone. Send the news to my
brother, George Garrett. He is a Methodist circuit rider in
South Texas. You can write care of the district supervisor in
Austin."|stage direction
871|Rooster|unknown
872|Should I tell him you was outlawed up?|stage direction
873|Moon|unknown
874|"It don't matter, he knows I am on the scout. I will meet him
later walking the streets of Glory!"|stage direction
875|Rooster|unknown
876|Don't be looking for Quincy.|stage direction
877|Rooster|unknown
878|"Hobble our mounts in the corral out back. We don't know
when they's coming."|stage direction
879|Mattie|unknown
880|Is he dead?|stage direction
881|Rooster|unknown
882|"He is. I stowed the bodies under the blanket there. Just
needs to look right enough to get 'em in the door."|stage direction
883|70|unknown
884|". . . We'll climb that ridge there, fort up somewhere gives us
a clear shot."|stage direction
885|Mattie|unknown
886|What was that?|stage direction
887|Rooster|unknown
888|Fingers.|stage direction
889|Mattie|unknown
890|What do we do now?|stage direction
891|Rooster|unknown
892|"We wait. They ride up, what we want is to get them all in
the dugout. I will kill the last one to go in and then we will
have them in a barrel."|stage direction
893|Mattie|unknown
894|You will shoot him in the back?|stage direction
895|Rooster|unknown
896|"It will give them to know our intentions is serious. Then I
will call down and see if they will be taken alive. If they
won't I will shoot them as they come out. I am hopeful that
three of their party being dead will take the starch out of
them."|stage direction
897|71|unknown
898|"Mattie
You display great poise.
Rooster
It is just a turkey shoot. There was one time in New Mexico,
when Bo was a strong colt and I myself had less tarnish, we
was being pursued by seven men. I turned Bo around and
taken the reins in my teeth and rode right at them boys firing
them two navy sixes I carry on my saddle. Well I guess they
was all married men who loved their families as they
scattered and run for home.
Mattie
That is hard to believe.
Rooster
What is?
Mattie
One man riding at seven.
Rooster
It is true enough. You go for a man hard enough and fast
enough and he don't have time to think about how many is
with him--he thinks about himself and how he may get clear
of the wrath that is about to set down on him.
Mattie
Why were they pursuing you?
Rooster
They was in the nature of a posse.
Mattie
You were particeps criminis in something other than the case
of the Yankee paymaster?
Rooster
I robbed a high-interest bank. You can't rob a thief, can
you? I never robbed a citizen. Never took a man's watch.
72
Mattie"|unknown
899|It is all stealing.|stage direction
900|Rooster|unknown
901|That is the position they took in New Mexico.|stage direction
902|. . . One man. I didn't figure them to send a scout.|stage direction
903|. . . Damn. It is LeBoeuf.|stage direction
904|LeBoeuf|unknown
905|Hello?|stage direction
906|Mattie|unknown
907|We have to warn him, Marshal!|stage direction
908|Rooster|unknown
909|Too late.|stage direction
910|73|unknown
911|LeBoeuf|unknown
912|Oh!|stage direction
913|Mattie|unknown
914|What do we do, Marshal?|stage direction
915|Rooster|unknown
916|We sit. What does he do?|stage direction
917|Rooster|unknown
918|He is a fine one for not drawing attention to himself.|stage direction
919|Rooster|unknown
920|Him in the woolly chaps is Lucky Ned.|stage direction
921|74|unknown
922|Rooster|unknown
923|Well, that's that.|stage direction
924|75|unknown
925|"Rooster
Well that didn't pan out."|unknown
926|"Rooster
You managed to put a kink in my rope, pardner.
LeBoeuf
I am theverely injured."|unknown
927|"Rooster
Yes you got drug some.
LeBoeuf
Altho shshot. By a rifle."|unknown
928|"Rooster
That is quite possible. The scheme did not develop as I had
planned. You have been shot in the shoulder but the ball
passed through. It will pain you in the years to come. What
happened to your mouth?
LeBoeuf
I believe I beh mythelf."|unknown
929|76|unknown
930|Rooster|unknown
931|"Couple of teeth missing and yes, the tongue is bit almost
through. Do you want to see if it will knit or should I just
yank it free? I know a teamster who bit his tongue off being
thrown from a horse. After a time he learned to make
himself more or less understood."|location
932|LeBoeuf|unknown
933|Hngnickh.|location
934|Rooster|unknown
935|What's that now?|location
936|LeBoeuf|unknown
937|Knit.|location
938|Rooster|unknown
939|"Very well. It is impossible to bind a tongue wound. The
shoulder we will kit out."|location
940|". . . It's too bad. We just ran across a doctor of sorts but I do
not know where he was headed."|location
941|LeBoeuf|unknown
942|I thaw him too. Ith how I came to be here.|location
943|Mattie|unknown
944|Neither of these men are Chaney, Marshal.|location
945|Rooster|unknown
946|"I know it. I know them both. The ugly one is Coke Hayes.
Him uglier still is Clement Parmalee. Parmalee and his
brothers have a silver claim in the Winding Stair Mountains
and I will bet you that's where Lucky Ned's gang is waiting.
We'll sleep here, follow in the morning."|location
947|Mattie|unknown
948|We promised to bury the poor soul inside.|location
949|"77
Rooster"|unknown
950|"Ground is too hard. If these men wanted a decent burial they
should have got themselves kilt in summer."|stage direction
951|Mattie|unknown
952|Sleep well, Little Blackie. . .|stage direction
953|". . . I have a notion that tomorrow we will reach our object.
We are ""hot on the trail"". . ."|stage direction
954|". . . It seems that we will overtake Tom Chaney in the
Winding Stair Mountains. I would not want to be in his
shoes."|stage direction
955|78|unknown
956|LeBoeuf|unknown
957|"Azh I understand it, Chaney--or Chelmzhford, azh he called
himshelf in Texas--shot the shenator'zh dog. When the
shenator remonshtrated Chelmzhford shot him azh well.
You could argue that the shooting of the dog wazh merely an
inshtansh of malum prohibitum, but the shooting of a
shenator izh indubitably an inshtansh of malum in shay."|stage direction
958|Rooster|unknown
959|Malla-men what?|stage direction
960|Mattie|unknown
961|"Malum in se. The distinction is between an act that is wrong
in itself, and an act that is wrong only according to our laws
and mores. It is Latin."|stage direction
962|Rooster|unknown
963|"I am struck that LeBoeuf is shot, trampled, and nearly severs
his tongue and not only does not cease to talk but spills the
banks of English."|stage direction
964|"LeBoeuf
(placidly)"|unknown
965|"I wuzh within three hundred yardzh of Chelmzhford once.
The closhesht I have been. With the Sharp'sh carbine, that
izh within range. But I wuzh mounted, and had the choish of
firing off-hand, or dishmounting to shoot from resht--which
would allow Chelmzhford to augment the dishtansh. I fired
mounted--and fired wide."|stage direction
966|Rooster|unknown
967|". . . You could not hit a man at three hundred yards if the gun
was resting on Gibraltar."|stage direction
968|"79
LeBoeuf"|unknown
969|"The Sharp'sh carbine izh an inshtrument of uncanny power
and precizhun."|stage direction
970|Rooster|unknown
971|I have no doubt that the gun is sound.|stage direction
972|Rooster|unknown
973|"That was ""Johnny in the Low Ground."" There are very few
fiddle tunes I have not heard. Once heard they are locked in
my mind forever. It is a sadness to me that I have sausage
fingers that cannot crowd onto a fretboard--little fat girls at
a cotillion. ""Soldier's Joy""!"|stage direction
974|LeBoeuf|unknown
975|I don't believe he shlept.|stage direction
976|Rooster|unknown
977|Fort Smith is a healthy distance, LeBoeuf, but I would|stage direction
978|80|unknown
979|"encourage the creature you ride to try to make it in a day. Out here a
one-armed man looks like easy prey."|stage direction
980|LeBoeuf|unknown
981|"And a one-eyed man--who can't shshoodt? Why don't you
tshurn back, Khoghburn?"|stage direction
982|Rooster|unknown
983|I will do fine.|stage direction
984|". . . I know where the Parmalee's claim is. I am uninjured, I
am provisioned--and we agreed to separate."|stage direction
985|LeBoeuf|unknown
986|"In conscschiensh you cannot shite our agreement. You are
the pershon who shshot me."|stage direction
987|Mattie|unknown
988|"Mr. LeBoeuf has a point, Marshal. It is an unfair leg-up in
any competition to shoot your opposite number."|stage direction
989|Rooster|unknown
990|"God damn it! I don't accept it as a given that I did shoot
LeBoeuf. There was plenty of guns going off."|stage direction
991|LeBoeuf|unknown
992|"I heard a rifle and felt the ball. You mishshed your shshodt,
Khoghburn, admit it. You are more handicapped without the
eye than I without the arm."|stage direction
993|Rooster|unknown
994|Missed my shot! I can hit a gnat's eye at ninety yards!|stage direction
995|81|unknown
996|Rooster|unknown
997|The chinaman is running them cheap shells on me again.|stage direction
998|LeBoeuf|unknown
999|"I tdhought you were going to shay the shun was in your
eyezh. That izh to shay, your eye."|stage direction
1000|Rooster|unknown
1001|Two at one time!|stage direction
1002|Rooster|unknown
1003|I will chunk one high. Hold fire.|stage direction
1004|LeBoeuf|unknown
1005|There.|stage direction
1006|Rooster|unknown
1007|There?! My bullet!|stage direction
1008|LeBoeuf|unknown
1009|"Your bullet? If you hit what you aim at, eckshplain my
shoulder!"|stage direction
1010|Mattie|unknown
1011|"Gentlemen, shooting cornbread out here on the prairie is
getting us no closer to the Ned Pepper gang."|stage direction
1012|"82
Rooster
One more, this will prove it. Hold fire!"|unknown
1013|"LeBoeuf
Azh I shed, Khoghburn."|unknown
1014|"Rooster
Did you not see the piece fly off?!"|unknown
1015|"Rooster
Find our way back!"|unknown
1016|83|unknown
1017|"Rooster
Lucky Ned!"|unknown
1018|"LeBoeuf
Very good, Khoghburn. Now what."|unknown
1019|"LeBoeuf
Cogburn does not want me eating out of his store.
Mattie
That is silly. You have not eaten the whole day, and it is my
store not his.
Rooster
Let him starve!"|unknown
1020|"84
Rooster"|unknown
1021|He does not track! He does not shoot--except at foodstuffs!--|stage direction
1022|LeBoeuf|unknown
1023|That wazh your idea.|stage direction
1024|Rooster|unknown
1025|"--He does not contribute! He is a millstone, with opinions!
He is a man who walks in front of bullets!"|stage direction
1026|. . . He is a drag-brake for horses!|stage direction
1027|Mattie|unknown
1028|"Mr. LeBoeuf drew single-handed upon the Lucky Ned
Pepper Gang while we fired safely from cover, like a band of
sly Injuns!"|stage direction
1029|Rooster|unknown
1030|We?|stage direction
1031|Mattie|unknown
1032|"It is unfair to indict a man when his jaw is swollen and
tongue mangled and who is therefore unable to rise to his
own defense!"|stage direction
1033|LeBoeuf|unknown
1034|"I can thpeak for mythelf. I am hardly obliged to anther the
ravingth of a drunkard. It ith beneath me."|stage direction
1035|". . . I shall make my own camp elthwhere. It ith you who
have nothing to offer, Khoghburn. A shad picture indeed.
Thish izh no longer a manhunt, it izh a debauch. The Texath
Ranger preththeth on alone."|stage direction
1036|Rooster|unknown
1037|Take the girl! I bow out!|stage direction
1038|LeBoeuf|unknown
1039|"A fine thing to deshide once you have brought her into the
middle of the Choctaw Nation."|stage direction
1040|"85
Rooster"|unknown
1041|I bow out! I wash my hands!|stage direction
1042|Mattie|unknown
1043|"Gentlemen, we cannot fall out in this fashion, so close to our
goal, with Tom Chaney nearly in hand!"|stage direction
1044|Rooster|unknown
