|character|text|type
254||"The storm closing in. CHRIS two-steps TAYA around the
dance floor to Van Morrison's romantic ""Someone Like
You."" Chris looks boyish and dapper and Taya is flush
with beauty and promise. The moment is quietly sincere
with the entire WEDDING PARTY watching when--
TAYA"|unknown
255||"What the hell is on your neck?
She pulls at his collar to reveal GREEN SPRAY-PAINT
upside his neck.
CHRIS
Would you believe me if I told you I was
painted green and on an IV two hours ago?
(03.18.14)                       25.
TAYA
What do you--"|unknown
256||"Then she sees BIGGLES, DAUBER, ""D"" and SQUIRREL rolling
with laughter at the bar, and remembers who she married."|stage direction
257||"CHRIS
(smiles)
Package deal babe."|unknown
258||"He dances her away from them and pulls his jacket aside,
flashing his boys the Trident pinned to his chest.
AT THE BAR
TONY bowls up; once their instructor, now their Chief."|stage direction
259||"""D""
What's the word, Chief?
TONY
(looks them over)
It's on boys. Just got the call."|unknown
260||"They hoist their drinks, barking approval, ""HOOYAH!""
ON DANCE FLOOR
Taya sees the nod from Biggles to Chris, we're going. She
tenses up in his arms, her feet growing heavy."|stage direction
261||"CHRIS
They say it'll be over in 6 weeks.
TAYA
I'm so afraid.
CHRIS
Don't be afraid. It's all part of the
plan."|unknown
262||He pulls her close, HIS EYES FIXED on someone else--|stage direction
263||"TAYA
Your heart is beating out of your chest.
CHRIS
(nods, looking past her)
I'm not the only one going to war."|unknown
264||JEFF KYLE stands on the rail in MARINE DRESS UNIFORM.|stage direction
265||(03.18.14)                         26.|unknown
266||"CAKE CUTTING - EVENING
The boat rocks on choppy water. Taya dabs cake on Chris's
nose and they kiss. THE BOOM of distant fireworks is
followed by AIR-RAID SIRENS as shock & awe hit Baghdad."|location
267||CUT TO BLACK.|unknown
268||"CHYRON: ""OPERATION PHANTOM FURY: 2nd BATTLE OF FALLUJAH"""|location
269||"MARC LEE (PRE-LAP)
Welcome to Fallujah. The new wild west of
the old middle east."|unknown
270||44   INT. M-113 ARMORED PERSONNEL CARRIER, FALLUJAH - DAY        44|stage direction
271||"SOLDIERS sit elbow to elbow. 6 SEAL SNIPERS and A SQUAD
OF MARINES to watch their backs. CHRIS tucks the little
blue Bible and American flag and into his webbing then
removes his wedding band, hanging it from his necklace.
MARC LEE AO2 (26) is a poster-boy Navy Seal, soulful and
handsome. He glows like a halo in a river full of shit."|location
272||"MARC LEE
AQI have put a price on your heads and
extremists from around the globe are
flooding the borders to collect on it."|unknown
273||The rig hits a pothole and faces clench expecting an IED.|location
274||"MARC LEE
You snipers will be paired with a man to
watch your back and inserted along the
main road to do ""overwatch"" for 1st
Marines going door to door. Your job is
to protect those Marines at all costs."|unknown
275||The truck battles to a stop.|location
276||"MARC LEE
The city was evacuated. Any military-aged
male still here, is here to kill you.
Let's bring these boys in safe and get
our asses back home. Move--"|unknown
277||The hatch falls open--|location
278||45   EXT. HOSPITAL, NORTHERN BRIDGE, FALLUJAH                    45|stage direction
279||"A gunmetal sky. The staccato pop of GUNFIRE in the
distance. SNIPERS and SUPPORT cross an orchard."|location
280||"(03.18.14)                         27.
CHRIS walks upright. The Marine paired with Chris is a
mouthy Arkansas boy, ""WINSTON"", skitters tree to tree.
WINSTON
Keep your head down, Tex. The Muj' got
snipers too.
CHRIS
A sniper won't aim for your head.
A DOZEN MARINES are posted outside an apartment complex.
WINSTON
They got this sniper that's been hitting
headshots from 500 yards out--"|unknown
281||46    INT. APARTMENT COMPLEX                                      46|stage direction
282||"An open atrium eight stories tall. CHRIS and WINSTON walk
past a giant pile of furniture and debris tossed down.
WINSTON (CONT'D)
--they call him ""Mustafa."" He was in the
Olympics.
CHRIS
They got sniping in the Olympics now?
They start up the stairs."|unknown
283||"46A   OMITTED                                                    46A
47    INT. APARTMENT, SIXTH FLOOR                                 47"|stage direction
284||"Chris walks from APARTMENT TO APARTMENT, some vandalized,
others untouched, checking sight-lines out windows.
WINSTON"|unknown
285||"What're we looking for?
CHRIS
You ever hunt?
WINSTON
I ain't that kind of red-neck.
He unzips and peels off into the bathroom.
(03.18.14)                       28.
WINSTON (OS)
Fuck, fuck--"|unknown
286||"WINSTON FIRES TWO ROUNDS in the bathroom. Chris pulls a
Springfield .45 as--
A GOAT
Bounds out of the bathroom, runs out the apartment door
and leaps OVER THE RAILING, falling six floors.
RAILING
CHRIS and WINSTON look down to the lobby, where Marines
stand around the DEAD GOAT."|location
287||"CHRIS
(laughing)
You just got your first kill, Goat."|unknown
288||"""GOAT"" (not Winston) will be his name from here out."|location
289||"CHRIS
I'm going to the roof. You stay here and
be on the lookout for farm animals."|unknown
290||48   EXT. ROOFTOP/ SNIPER NEST - DAY                            48|stage direction
291||"Under a corrugated piece of steel, a ritual unfolds--
Chris packs a dip. He lays out his Bible and flag. Loads
bullets in a wrist-sheath. Starts to marshal his breath.
Time slows as he lowers his eye to the glass.
(NOTE: we are back to the beginning of the film.)
CHRIS SCOPE POV
TRACK ACROSS bombed-out buildings, twisted metal and
golden-domed mosques. Ragged curtains flutter out a
window. Cat-tails on the river sway the same direction.
SFX: A LOW FREQUENCY BUZZ escalates over picture as his
concentration deepens. Cross-hairs land on--
A MAN ON CELL PHONE watches the convoy from a rooftop."|location
292||"CHRIS KYLE
(keys mike)
I got a military-aged male, on a cell
phone, watching the convoy. Over.
(03.18.14)                          29."|unknown
293|COMMANDING OFFICER (OS)|"If he's reporting troop movement you have
a green-light. Your call. Over."|speech
294||"MAN ON CELL studies the convoy, his hair tossed by wind.
CROSS-HAIR push left of target, compensating for windage.
SFX: Chris takes a deep inhale, holds it, then expels.
His finger is taking up trigger-slack when MAN ON CELL
dips his shoulder, hangs up and steps away."|stage direction
295||(keys mike)|unknown
296|CHRIS KYLE|He stepped off.|speech
297||"Chris sucks air. Close. The ambient world floods back in.
Barked orders, diesel engines and--
A WOMAN AND KID exit the same structure. They're headed
up the sidewalk but cut sharply into the street."|stage direction
298|CHRIS KYLE|"Hold up. I got a woman and a kid, moving
toward the convoy."|speech
299||(ECU)-- The woman cradles something beneath her robes.|stage direction
300|CHRIS KYLE|"Her arms aren't swinging. She's carrying
something."|speech
301||CROSS-HAIRS ON WOMAN as she pulls a cylindrical object.|stage direction
302|CHRIS KYLE|"She just pulled a grenade. An RKG Russian
grenade. I think she gave it to the kid."|speech
303|COMMANDING OFFICER (OS)|--you say a woman and kid?|speech
304||SFX: his heart-beat, THUMP-THUMP THUMP-THUMP THUMP-THUMP.|stage direction
305|CHRIS KYLE|"You got eyes on this? Can you confirm?
Over."|speech
306|COMMANDING OFFICER (OS)|Negative. You know the ROEs. Your call.|speech
307|GOAT (OC)|"They fry you if you're wrong. Send your
ass to Leavenworth."|speech
308||(03.18.14)                       30.|unknown
309||THE KID moves toward the convoy with the grenade.|stage direction
310||"CHRIS KYLE (OC)
Fuck--"|unknown
311||"MOTHER motions him to hurry along (ECU)-- her robes
flutter, trash blows in the street, the dust off her
son's footsteps; all blowing the same direction.
THE KID sprints toward the Marines.
IN THE STREET
YOUNG MARINES. Wading into war. Boots scuffing dirt.
CLOSE ON CHRIS
His eyes water with focus, his exhale hisses from tobacco-
stained teeth. Breathe it down. He struggles to get calm.
SFX: THUMP-THUMP THUMP-THUMP THUMP--
CROSS-HAIRS left of the running target, leading him,
compensating for a dozen different considerations as--
He pauses upon exhale. The world goes quiet. Landscape
pulses with color and focus. He stokes the trigger and--
THE BULLET
Leaps from the barrel. Cracks like a whip. The .300 round
hurls forward, glinting as it enters the flesh of--
CLOSE ON CHRIS
He winces, sickened, and struggling to swallow the little
piece of him that just died."|stage direction
312||"GOAT (OC)
-Fuck that was gnarly."|unknown
313||"CHRIS SCOPE POV
MOTHER flees down sidewalk, robes aflutter. CROSS-HAIRS
lead her. BAM. It pocks wall behind her. A round ejects.
CROSS-HAIRS swing forward, leads her more. BAM. She runs
into scope, reaches center, meets bullet. A red mist."|stage direction
314||"GOAT (OC)
Shit yeah. Evil bitch!
COMMANDING OFFICER (OS)
Nice shooting, Tex. Helluva call.
(03.18.14)                          31.
COMPANY COMMANDER (OS)
Roger that. Good lookin' out Navy.
GOAT
You hear that?"|unknown
315||He nudges Chris, trying to get a celebration out of him--|location
316||"CHRIS
Get the fuck off me."|unknown
317||"This is the reality of war. Not like he anticipated.
CLOSE ON CHRIS
Breath racing. Bleeding sweat. Trying to process his
disgust. Trying to inject some purpose, mumbling:
Protect the Marines. Protect the Marines. Protect...
Clouds crawl over Chris like ghosts, swirling feverishly
as HOURS SLIDE BY. His face takes on a preternatural
blankness as he begins to slip into the shadows of self.
Suddenly-- clouds halt, pupils flare, chest inflates."|location
318||49   EXT. ELIZABETH STREET - SAME                                49|stage direction
319||"Sun flares as MARC LEE advances alongside 1ST PLATOON
MARINES (40 men) when-- A SHOT SOUNDS. A BODY TUMBLES out
of the sky and lands in their midst with a meaty thud."|location
320||"1ST MARINE #1
-Fuck, man! What the hell--"|unknown
321||The Marines duck for cover then look to the sky--|location
322||"1ST MARINE #2
-Where'd it come from?
MARC LEE
That's your overwatch, Einstein. You can
thank him later. Keep moving."|unknown
323||"Marines slowly return to standing, glancing up at
surrounding structures trying to spot their protector."|location
324||50   INT. WINDOW - LATE AFTERNOON                                50|stage direction
325||"Chris lays atop a baby crib. A scrim hangs in front of
him. Sunlight burns through it, casting a thousand
pinpricks of light across his face. SUN MARCHES ACROSS
the sky and pixels twist over his cataleptic shape."|location
326||(03.18.14)                           32.|unknown
327||Suddenly-- sun halts, chest inflates, eyes flare.|location
328||51   INT. STREET - SAME                                           51|stage direction
329||"A CAR SPEEDS toward 1ST PLATOON. MARINES open fire with
the feeble POP-POP of M4s. The car still coming--
A SNIPER SHOT BOOMS across the sky like thunder. The
windshield spiders, blood splattered, and the car stops.
As Marines search rooftops for him-- THE CAR EXPLODES."|location
330||52   INT. LOOTED ROOM, ELIZABETH STREET - EVENING                 52|stage direction
331||"CHRIS plants a loop-hole charge at the base of the wall
and steps around the corner to trigger the charge."|location
332||CUT BETWEEN:|unknown
333||"INT. HALLWAY, DOWN ELIZABETH STREET - SAME
Black robes draw across mosaic tiles as   ""PHANTOM SNIPER""
slips down a hallway. A Dragunov Sniper   Rifle over
shoulder, he hears the loop-hole charge   detonate nearby
and turns, entering a tiled washroom to   his left.
This is ""MUSTAFA"".
LOOTED ROOM / CHRIS
CHRIS lays his kit in front of the blast-hole: gun, flag,
Bible. Packs a dip, elbows meet cement, eye meets glass--
WASHROOM / MUSTAFA
MUSTAFA lays in front of a mortar-hole. In a leather
satchel: ammo, oil, cell phones. His eye meets glass--
LOOTED ROOM
CHRIS finds his stillness. The instant he does-- SHADOWS
CREEP over him and night swallows the room."|location
334||53   EXT. ELIZABETH STREET - NIGHT                                53|stage direction
335||"A palm tree burns like a candle over Fallujah. Below it,
head-lamps dance chaotic as VIPER TEAM MARINES exit a
house spray-painting ""X"" on the gate."|location
336||"(03.18.14)                         33.
MARINE VIPER #1
--hot as Bigfoot's ballsack over here.
(knocks on next gate)
Derka, derka, derka...."|unknown
337||"MARINE VIPERS laugh, bowling into a courtyard.
CHRIS SCOPE POV (N/V)
Glowing green hue. CROSS-HAIRS track the Marines entry,
sweep the street and push toward the rooftop, when--
A SHOT SOUNDS. A MARINE FALLS in a 2nd story window."|stage direction
338||"MARINE VIPER #4 (OS)
(over radio)
--Fuck! Man down! It came through the
window--"|unknown
339||CROSS-HAIRS whip across rooftops, on a swivel.|stage direction
340||"CHRIS (OC)
That was sniper fire. Shooter is on our
side of Elizabeth street. Over.
MARINE VIPER CO (OS)
Negative. East side of Elizabeth is
locked-down. Over."|unknown
341||"Viper Marines drag the soldier out. In the phosphorous
green glow, we watch his body tremor as he dies.
SFX: CHRIS' ELEVATED HEARTBEAT pounds over scene as--
WASHROOM
MUSTAFA flees down the hall. A fluttering shadow in
darkness, except for the reflective swoosh on his Nikes.
LOOTED ROOM
Chris lays on the gun, brow pinched with onus, silence
like a scream. This happened on my watch.
CHRIS SCOPE POV (N/V)
CROSS-HAIRS TRACK across the city-scape. TIME LAPSES and
the world (in scope) SPEEDS UP. Humvees and tanks streak
past, lights blur, trees blow in choppy havoc, then--
TIME SLOWS to a crawl as CROSS-HAIRS FIND A MALE hurrying
into a alley, pulling shit from a pack. We zero-in and--
a flame flickers. The male is smoking opium."|stage direction
342||(03.18.14)                          34.|unknown
343||"CROSS-HAIRS drift off him and TIME SPEEDS UP, dogs eat a
rotting body by the roadside, vicious in fast motion. TWO
WOMEN wobble down the road with buckets, wind whips
roadside grass into a tizzy and WE HALT ON--
CROSS-HAIRS ON A PERFECT CIRCLE in the grass, a rifle-
barrel? Stay on it. In stillness it finds context; a
RUSTY PIPE. TIME SPEEDS FORWARD, TWO BOYS zip by on a
Vespa, OLD MEN frantically bow to mecca on rooftops.
Clouds boil across dawn sky. His eye never leaves glass."|stage direction
344|MARC LEE|Smells like piss in here.|speech
345||(no response)|unknown
346|MARC LEE|"You covered our ass out there, man.
Appreciate it. Those were ballsy shots."|speech
347|CHRIS KYLE|And they were clean. Right?|speech
348|MARC LEE|Hell yeah, they were.|speech
349||(finally looks up)|unknown
350|CHRIS|That sniper walked right up our ass.|speech
351|MARC LEE|"I chewed out our security detail. It
won't happen again."|speech
352|CHRIS|My shooter statements are on the dresser.|speech
353||Marc Lee picks up a stack of YELLOW PAPERS on the desk.|stage direction
354|MARC LEE|Six?|speech
355|CHRIS|Should be eight. Two got dragged off.|speech
356||(off Marc)|unknown
357|CHRIS|Something wrong?|speech
358|MARC LEE|"No... but you got more kills than the
rest of the snipers combined."|speech
359||"Chris rubs red ""shooter's strawberries"" from his elbows."|stage direction
360|CHRIS|They still got one of our guys.|speech
361||"(03.18.14)                          35.
MARC LEE
You can't shoot what you can't see."|unknown
362||"Marc's eyes land on piss-stained cement where Chris lay;
this fucker didn't take his eye off the glass all night."|location
363||54   EXT. CAMP FALLUJAH -FORWARD OPERATING BASE(FOB)- EVENING 54|stage direction
364||"Behind miles of wire, a twenty-acre BASE CAMP. Aluminum
trailers, shithouses and tent farms. A Humvee pulls past--"|location
365||55   INT. CHARLIE COMPANY BARRACKS, CAMP FALLUJAH - NIGHT        55|stage direction
366||"Chris steps in, letting the air-conditioning blow down on
him. Cots, lockers and cruise-boxes line the room.
Biggles reads a PUNISHER graphic novel, doesn't look up."|location
367||"BIGGLES
Heard you got your dick wet.
CHRIS
Where is everybody?
BIGGLES
We're just picking our dicks here,
training those fucking haji soldiers.
CHRIS
Why ain't you out there?
BIGGLES
I got the shits. Marc Lee said you were
on fuckin fire out there.
CHRIS
(shedding gear)
You still read comic books?
BIGGLES
It's a fuckin graphic novel. Talk to me,
man. Did you pop your cherry?"|unknown
368||A heaviness falls over Chris, then slowly--|location
369||"CHRIS
This kid didn't even have hair on his
balls and his mom hands him a grenade--
sends him running off to kill Marines.
BIGGLES
(sees his hurt)
You saw his balls?
(03.18.14)                        36.
CHRIS
It was evil, man. That was hate like I've
never seen it before.
BIGGLES
That kid could've taken out ten Marines--
CHRIS
(wrestling with it)
I know.
BIGGLES
You did your job. End of fuckin story.
CHRIS
It's just not how you imagine the first
one going down.
BIGGLES
How about the other ones? What about the
other kills?
CHRIS
The other ones-- were righteous. Like God
was blowing on my bullets."|unknown
370||"He's joking but not. Biggles smiles, jealous.
SNIPER SEQUENCE
OVERWATCH
CROSS-HAIRS land on INSURGENT WITH RIFLE; INSURGENT
PEEPING three times; INSURGENT BURYING IEDs. BAM-BAM-BAM."|stage direction
371||"ANOTHER SNIPER (OS)
--that you again Kyle?"|unknown
372||"CROSS-HAIRS are moving, no answer follows.
MARINE INTEL TRAILER
Chris is covered in dust, sitting in a small chair facing
two clean, well rested JAG OFFICERS."|stage direction
373||"JAG OFFICER
Our task here is to make sure every kill
is a righteous kill and conforms to ROEs.
CHRIS
By every kill, do you mean just our kills
or you're monitoring the bad guys too?
(03.18.14)                       37.
JAG OFFICER #2
Your scores at sniper school were average
at best, then you get here and you're
just lighting the world on fire?"|unknown
374||Chris opens a PLASTIC WATER BOTTLE, sips it, waits--|stage direction
375||"CHRIS
Sorry, was that a question?"|unknown
376||"OVERWATCH
Chris takes over for a MARINE SNIPER in a window."|stage direction
377||"MARINE SNIPER
Haven't seen shit all day. Maybe the war
is over and they forgot to tell us."|unknown
378||"Chris settles in, still going through his ritual when AN
INSURGENT crosses the street with CAR BATTERY and AK-47."|stage direction
379||"CHRIS
(keys mike)
I got a armed military-aged male moving
tactically with a car battery. Maybe he
needs a jump?
COMMANDING OFFICER (OS)
(over radio)
Negative. Bomb maker. Green-light."|unknown
380||Exhale, pause, pull. A SHOT RINGS OUT.|stage direction
381||"MARINE SNIPER (OS)
(just offstage)
--are you fucking serious?"|unknown
382||"MARINE INTEL TRAILER
CHRIS scrunches that EMPTY WATER BOTTLE, gratingly, as
JAG OFFICERS continue the interrogation:"|stage direction
383||"JAG OFFICER
His wife said he was carrying a Koran.
CHRIS
Well, I don't know what a Koran looks
like but I can describe what he was
carrying-- it was pressed metal, fired
7.62s and looked just like an AK-47."|unknown
384||MESS HALL|stage direction
385||(03.18.14)                          38.|unknown
386||"CHRIS, BIGGLES, D and DAUBER enter. Eyes find them, heads
nodding to Chris, that the guy? Word spreading.
Biggles sees it, hops up on a chair--"|location
387||"BIGGLES
Listen up ladies and genitals. The Legend
here would like you to know that when it
comes to sniping it's better to be lucky
than good! Our boy here has a Texas
horseshoe crammed so far up his ass that--"|unknown
388||Chris flings a cafeteria tray at his head.|location
389||56   EXT. ROOFTOP - DAWN                                         56|stage direction
390||In murky predawn light, CHRIS sits on a SATELLITE PHONE--|location
391||"TAYA (OS)
Have you killed anyone yet?
CHRIS
That's not how the call-home goes, babe.
TAYA (OS)
Don't be weird with me. Seriously. I want
you to tell me everything."|unknown
392||Chris covers the phone as distant gunfire chatters.|location
393||INTER-CUT WITH:|unknown
394||57   INT. CHRIS & TAYA'S HOUSE, SAN DIEGO - SAME                 57|stage direction
395||"TAYA sits in front of a partially assembled baby-crib
with a six month baby bump. She turns down the TV."|location
396||"CHRIS
There are things we can't say over the
phone.
TAYA
(playful)
You knocked me up and now I'm stuck here
by myself assembling baby-cribs and you
can't talk to me? That's the big plan?"|unknown
397||"HIS CROSS-HAIRS track across a distant rooftop. Socks
sway from a clothesline in a 5 knot breeze."|location
398||"TAYA
You guys almost done over there yet?
(03.18.14)                        39."|unknown
399|CHRIS|"I can't stop thinking about that pink
silky thing you wore on our honeymoon..."|speech
400|TAYA|It's called a nightgown.|speech
401|CHRIS|Yeah--|speech
402|TAYA|And three days is not a honeymoon.|speech
403|CHRIS|It was a good three days. I miss you bad.|speech
404||(curls up in chair)|unknown
405|TAYA|You want me to talk dirty to you?|speech
406|CHRIS|"Yeah. But I got my gun in one hand and
the phone in the other--"|speech
407|TAYA|"Well, you'll just have to decide what's
more important."|speech
408|CHRIS|You're horny preggers.|speech
409|TAYA|Fat and horny. It's kinda disgusting.|speech
410|CHRIS|You could be 300 pounds I'd still do you.|speech
411||She's touched, hormonal, starts crying.|stage direction
412|TAYA|-So romantic.|speech
413|CHRIS|How's my boy?|speech
414|TAYA|Nobody said it's a boy--|speech
415||"CROSS-HAIRS TRACK INSURGENTS on the street; then linger
on a parked car, measuring distance by height--"|stage direction
416|CHRIS|"I can't wait to see the way you are with
him. You're gonna be incredible."|speech
417||(03.18.14)                         40.|unknown
418||(harbors doubt)|unknown
419|TAYA|How do you know?|speech
420|CHRIS|I just know. I can see it.|speech
421|TAYA|I hope you're right.|speech
422||"Her face falls as-- TV NEWS shows the graphic of
""American Death Toll in Iraq."" The number is 835."|stage direction
423||(suddenly)|unknown
424|TAYA|Did your dad get hold of you?|speech
425|CHRIS|I haven't checked any email.|speech
426||CROSS-HAIRS follow insurgents as they slip out of view.|stage direction
427|TAYA|Shit. You need to call him. Hang up and--|speech
428|CHRIS|What happened?|speech
429|TAYA|I'm so selfish. I wasn't even thinking--|speech
430|CHRIS|Taya.|speech
431|TAYA|Your little brother deployed.|speech
432|CHRIS|What happened to jump school? I thought--|speech
433|TAYA|He didn't get in. Just call your dad--|speech
434|CHRIS|Deployed where? Where's he going?|speech
435|TAYA|Over there. He's headed to Iraq.|speech
436||The news ricochets around inside him like razor blades.|stage direction
437||"TRANSITION TO:
(03.18.14)                         41."|unknown
438||"FIVE MEN IN BALACLAVAS stand over an AMERICAN HOSTAGE in
an orange jumpsuit. The thick Jihadist leader draws a
machete to behead his hostage. VIDEO PAUSES."|location
439||"COL. GRONSKI (OC)
The man with the blade is a Jordanian
radical funded by Bin Laden, trained by
Bin Laden and loyal to Bin Laden."|unknown
440||58   INT. OP BRIEF TENT - DAWN                                  58|stage direction
441||"COLONEL GRONSKI is an old-school bulldozer. 75 Marines
study an OLD PHOTO OF AL-ZARQAWI, bushy black eyebrows."|location
442||"COL. GRONSKI
His name is ""Zarqawi"" and he is the
prince of al-Qaeda in Iraq. AQI, his
mercenary army, are 5000 strong. They're
trained well, paid well and waging the
heaviest urban combat since Vietnam."|unknown
443||FIND CHRIS in back, scanning heads for his brother Jeff.|location
444||"COL. GRONSKI
Zarqawi and his Lieutenants are our
highest priority. Only way to root them
out is to go house-to-house until we find
them, or someone who will reveal their
whereabouts. We need to clear ten
structures an hour. It's aggressive so
we'll loosen things up with air support--"|unknown
445||Chris looks to Marc Lee, ten structures an hour?|location
446||59   EXT. CAMP FALLUJAH - MORNING                               59|stage direction
447||"The sun hangs like a blood-clot in the sky. Chris and
Marc Lee are walking, TALKING LOW--"|location
448||"CHRIS
These Marines rush in like they been
doing, they'll get their asses shot off.
MARC LEE
They're Marines. They don't get the
training we do. Half of them were
civilians six months ago."|unknown
449||Chris reacts, hearing him describing Jeff.|location
450||"(03.18.14)                          42.
CHRIS
So let's coach them up. I'll show them
how Team Guys do it and lead a unit in
the street.
MARC LEE
Can't do. We need you on overwatch.
CHRIS
But if I was down in the street--
MARC LEE
House-to-house is the deadliest job here.
You got some kind of savior complex?"|unknown
451||Maybe.|location
452||"CHRIS
I just wanna get the bad guys. And I
can't shoot them if I can't see `em.
MARC LEE
You got a hot hand. These Marines all
know your name now and they think they're
invincible with you up there.
CHRIS
They're not--
MARC LEE
They are if they believe they are. Just
keep banging on the long-gun and let
these ground-pounders sniff out Zarqawi."|unknown
453||Marc walks off leaving Chris biting at a shamal wind.|location
454||CUT TO:|unknown
455||"AN F-18 RIPS OVERHEAD firing 500lb JDAMs into the next
block. Smoke and dust billow outward--"|location
456||60   INT. ROOFTOP                                                60|stage direction
457||"Under a fluttering canopy, CHRIS lays on the gun, cursing
zero visibility. GOAT camps nearby, on a GameBoy."|location
458||"CHRIS
You said that AQI sniper was in the
Olympics-- but Iraq hasn't qualified a
shooter in the last three games.
GOAT
Mustafa's not Iraqi. He's from Syria.
(03.18.14)                       43."|unknown
459||"Chris steals a glance at him, processing this as--
CHRIS SCOPE POV
KILO COMPANY MARINES JOG to a pink house with windows
boarded up. One of the Marines looks like Jeff Kyle."|location
460||"CHRIS
(keys mike)
Once you make entry I can't see shit, so
keep it slow and push through the target."|unknown
461||"""Jeff Marine"" sets a charge, turns-- not Jeff.
The door blows off. Marines rush in. GUNFIRE POPS.
Marines rush back out, dragging a WOUNDED MARINE."|location
462||"CHRIS
Fuck this-- I'm going down to clear
houses with the Marines. You coming?
GOAT
No man. No. I like my life. I wanna make
it home. I go fishing and do all kind of
cool shit. It's not my job to knock down
doors. Those guys picked the wrong
fucking job. I ain't doing that shit.
CHRIS
(smiles)
If I don't see you down there, you make
sure I don't see you again."|unknown
463||61   INT. STREET, SOLDIER'S DISTRICT - MINUTES LATER          61|stage direction
464||"KILO COMPANY firing on the structure. ""CPT. GILLESPIE""
(smart, sunburned) is shouting ""hold your fire"" as--"|location
465||"CHRIS
(bowls up)
You wanna be a sniper? Swap me guns.
""JEFF"" MARINE
Really?
CHRIS
I'll roll with you guys if that's cool?
CPT. GILLESPIE
Hey, any Navy Seal is cool by me."|unknown
466||"""THOMPSON"" (big, wobbly voice) nods, lugging an M240G."|location
467||"(03.18.14)                          44.
THOMPSON
You're that guy. They're calling you The
Legend. You got like 24 confirmed kills."|unknown
468||He recognizes his way to gain entry, so he plays it up.|location
469||"CHRIS
It's 32. But who's counting.
THOMPSON
That's badass."|unknown
470||"""SANCHEZ"" (neck tattoos, Catholic) chimes in."|location
471||"SANCHEZ
There's some boy in Bravo catching up.
CHRIS KYLE
(packs a dip)
Y'all are meateaters for sure but I got a
little training I could show you, some
simple shit, that might just keep us
above ground. What do you say?"|unknown
472||His need to protect cloaked beneath cool cowboy calm.|location
473||"62   OMITTED                                                     62
63   EXT. MICHIGAN STREET - OUTSIDE THE WIRE - DAY               63"|stage direction
474||"KILO COMPANY are doing house-to-house. On the job
training. Tension high, they're bunched around a doorway.
CHRIS motions them back, not so close, sets a charge--"|location
475||64   INT. HOUSE, DAY                                             64|stage direction
476||"BOOM!-- KILO COMPANY ENTER a house with chandeliers and
regal armoires. They clear the room, CHRIS teaching them
how to move together, giving hand signals."|location
477||"SANCHEZ
(low)
-Whas that mean again?
GILLESPIE
Cover and follow."|unknown
478||He follows Chris into a room with sofas, exotic rugs and--|location
479||(03.18.14)                      45.|unknown
480||"A KID(12) stands across the room with dark eyes and
pronounced forehead, staring at Chris."|stage direction
481|CHRIS|Down. Down! On the floor, now!|speech
482||THE KID is rocking on his heels like he's going to run.|stage direction
483|CHRIS|I will fucking shoot you! Down! Get down--|speech
484||FATHER OF KID (OS)|unknown
485|CHRIS|No, please--|speech
486||"THE FATHER runs in, tall and bearded. Gillespie clocks
him and he drops. The Kid screams like he's deaf."|stage direction
487||(from the floor)|unknown
488|FATHER OF KID|Please! He can't understand. Look at him--|speech
489|GILLESPIE|He does look a little retarded.|speech
490|CHRIS|"You were ordered to evacuate. Why are you
still here?"|speech
491|FATHER OF KID|"This is our home. I won't give it to
them. Or to you."|speech
492||SANCHEZ pushes THREE WOMEN (in berkas) into the room.|stage direction
493|SANCHEZ|I found these bitches in the back closet.|speech
494|FATHER OF KID|"I'm Sheikh al-Obeidi. You are my guest
but please tell the others to come
inside. If they are in the street he will
know we have spoken."|speech
495|SANCHEZ|"This sand nig' want us in here so he can
blow us up. Check his ass for a vest."|speech
496||A KETTLE whistles in the kitchen. Guns still trained.|stage direction
497|CHRIS|Who will know we've spoken?|speech
498||(03.18.14)                          46.|unknown
499|SHEIK AL-OBEIDI/FATHER|"Your enemy is mine enemy. We share this.
You understand?"|speech
500||Chris studies the women, and lowers his gun.|stage direction
501|CHRIS|Bring the other guys in.|speech
502||"TIME CUT - LATER
Chris and Gillespie sit with ""SHEIK AL-OBEIDI"" while the
kid (""OMAR"") plays with his father's hair."|stage direction
503|SHEIKH AL-OBEIDI|"If we talk to US soldiers he will come to
our home and make examples of us--"|speech
504|CHRIS|Who is he? I need a name.|speech
505||"The Marine Interpreter aka ""TERP"" (20s, in mismatched
camo, face bandanna) repeats the question."|stage direction
506|SHEIKH AL-OBEIDI|"The man who comes we call The Butcher.
He is the despaired one, son of Shaytan--"|speech
507||Sheik mumbles in Arabic, fearing the words on his tongue.|stage direction
508|TERP|"He calls him - the pure flame of fire- .
Basically, this man comes to their house
and prey on the weak with hurt."|speech
509|CHRIS|So he's some kind of enforcer?|speech
510|SHEIKH AL-OBEIDI|Enforcer. Yes. Top soldier of Zarqawi.|speech
511||(jumps)|unknown
512|CHRIS|"We want Zarqawi. Where do we find
Zarqawi?"|speech
513||OMAR CACKLES like a crow, playing peeking games.|stage direction
514|SHEIKH AL-OBEIDI|"If you find The Butcher you will see he
reports direct to Zarqawi each day."|speech
515||An F-18 rips overhead. RADIO CHATTER. THOMPSON steps out--|stage direction
516||(03.18.14)                          47.|unknown
517|CHRIS|How do we find him?|speech
518|SHEIKH AL-OBEIDI|You must understand the risk to us.|speech
519|TERP|He will ask for money.|speech
