|text|type
304|BIANCA|unknown
305|"But which one?
SELENA"|stage direction
306|Drive on. We have already attracted enough|location
307|"attention.
Bianca starts up the car again and drives smoothly away.
SELENA"|stage direction
308|We'll bide our time and keep watch. Young girls|location
309|"just can't keep a secret. If one of them's up to
something--we'll find out."|stage direction
310|"And then, like great cats---we pounce! And destroy!
The car swerves slightly.
SELENA"|stage direction
311|Bianca, try not to be so bloodthirsty when you're at|location
312|the wheel. OK?|stage direction
313|"Sorry, mistress.
CUT TO:"|stage direction
314|EXT. DORM. DAY|location
315|Linda is standing at the bathroom' window of her dorm room, looking outside with a melancholy expression. She slides the curtain across the window, so no one can see in.|stage direction
316|INT. LINDA AND LUCY'S ROOM. DAY|location
317|"Lucy runs in, fresh from her softball game, and sits down on the bed as usual to dig the mud out of her cleats. Lucy's bed is still a riot of stuffed animals and frilly lace pillows. Linda's bed' across the room is austere and almost monastic, with no family photos, posters, or toys.
LUCY"|stage direction
318|Hey, Linda, you in there?|location
319|LINDA (o.s.)|stage direction
320|Uh-huh.|location
321|"Linda answers from inside the shut bathroom door.
LUCY"|stage direction
322|How much longer you gonna be?|location
323|LINDA (o.s.)|stage direction
324|Not long. I'm cutting my hair.|location
325|"Lucy crosses to the bathroom door.
LUCY"|stage direction
326|"You're a maniac! Let me do it for you. You'll look awful.
INT. BATHROOM OFF DORM ROOM. DAY"|location
327|"Linda is in her Supergirl costume and her blonde hair. Her brunette wig is hanging on a hook beside the mirror.
SUPERGIRL"|stage direction
328|I can manage, thanks.|location
329|Supergirl holds out a lock of her blonde hair. She looks into the mirror and SHOOTS A BEAM OF ENERGY FROM HER EYE, which reflects off the mirror and strikes her hair, cutting off one inch of the blonde strand.|stage direction
330|INT. DORM|location
331|LUCY|stage direction
332|I cut my own hair once. I looked so awful the only|location
333|"thing was to go totally punk!
Linda opens the door and steps out of the bathroom. She is wearing her brunette wig and her Linda clothing. Lucy is puzzled.
LUCY"|stage direction
334|Your hair looks the same.|location
335|LINDA|stage direction
336|It was just a trim.|location
337|"The student hall monitor sticks her head in the door and yells excitedly.
JODY"|stage direction
338|Hey guys, Gloria just got a package from home.|location
339|LUCY|unknown
340|"What's in it?
JODY"|stage direction
341|A hair dryer that makes popcorn!|location
342|LUCY|unknown
343|"Wow! Pig-out time. Come on Linda.
Lucy hurries to the door. Linda holds back.
LINDA
No thanks. You go on."|stage direction
344|"You sure?
Linda nods bravely, and Lucy dashes off down the hall toward the lounge. Linda stands alone in the room.
A beam of light from the setting sun shines through the room, and casts a pool of light on the opposite wall. Linda looks at the beam of light with nostalgia."|stage direction
345|INT. DORM LOUNGE|location
346|"Lucy and the other girls are stuffing themselves with popcorn turned out in bowlfulls by Gloria's new hair dryer. The package it came from lies torn open on the table beside the hair-dryer. Some of the girls start a playful popcorn-throwing fight in the b.g. One of the girls is strumming her guitar, and starts to sing ""There's No Place Like Home"". One by one the other girls join in. It's a scene of high spirits and camaraderie, in contrast to Linda's loneliness."|stage direction
347|INT. LINDA'S DORM ROOM|location
348|"Linda, still staring at the sunbeam shining through her room, and at the tiny dust motes dancing in the beam. From down the hall comes the sound of the girls singing, in improvised six-part harmony.
GIRLS .o.s.)
""Be it ever so humble, There's no place like
home...""
A tear of self-pity and homesickness wells up in Linda's eyes and runs down her cheek. She steps into the beam of sunlight and it shines full on her face. She suddenly hears Alura's voice in her mind.
ALURA (o.s.)
Kara, my darling..."|stage direction
349|Mother! Is it you? Where are you???|stage direction
350|In Argo City. Have you found the Power Source?|stage direction
351|"Mother, this world is so big. I don't know where
to begin to look.
ALURA (o.s.)"|stage direction
352|Kara, be careful. There is some terrible evil force coming|location
353|"near you. I can feel it. Keep to your disguise. Let no one
know who you are.
LINDA"|stage direction
354|But why? I have super powers. Nothing can hurt me.|location
355|ALURA (o.s.)|stage direction
356|There are more powers in the universe than we know.|location
357|"And more than we can imagine. Be careful, Kara. And
come home safely.
The sun sets and the beam of light disappears as if a switch had been snapped off, leaving Linda alone in the warm afterglow of twilight.
The soft strains of girls harmonizing float down the hall.
GIRLS (o.s.)
""...mid pleasures and palaces Where'ere I roam, Be
it ever so humble, There's no place like home.""
CUT TO:"|stage direction
358|EXT. SCHOOL GROUNDS. BENCH. DAY|location
359|"Linda sits by herself reading on a stone bench: She is wearing the school uniform now. All around her girls are running out of the dorm with overnight cases and climbing into cars driven by middle-aged couples. There is a frantic bustle of activity.
CUT TO:"|stage direction
360|INT. OFFICE IN THE MATH DEPARTMENT|location
361|"Mr. Danvers sits at his computer, which is spewing out page after page of a complicated printout. Finally the printer stops. He reads out the bottom line.
MR . DANVERS"|stage direction
362|Five billion, two hundred and seventy-one million,|location
363|"nine thousand, and ten.
He sits back in his chair and puffs thoughtfully on his pipe."|stage direction
364|EXT. SCHOOL GROUNDS. BENCH. DAY. LATER|location
365|"The campus is deserted. Linda still pretends to read, but her sense of loneliness is palpable. Suddenly Mr. Danvers is beside her, looking down.
MR. DANVERS"|stage direction
366|No plans for the weekend, Linda?|location
367|"LINDA
No, MR. Danvers.
MR. DANVERS"|stage direction
368|Can't have you moping around the campus. Why don't|location
369|"you come home with us for dinner?
LINDA
I'd love to.
DISSOLVE TO:"|stage direction
370|EXT. BACKYARD OF DANVERS'S HOUSE. DAY|location
371|Mr. & Mrs. Danvers and Linda sit outside under the trees at a table piled high with delicious home cooked food. ,The dog begs for scraps. As the scene progresses (MOS) the Danvers bring Linda out of her shyness until they all laugh together sharing food, jokes and happiness. A. dreamlike moment of nostalgia from everyone's childhood.|stage direction
372|INT. SELENA'S HOUSE. LIVING ROOM. DAY|location
373|"Selena, at her most glamorous, in silk hostess pajamas and scads of pearls, stands looking out the French, doors of her mansion. She is staring shamelessly at ETHAN, a handsome young landscape gardener. Bianca is standing beside Selena.
BIANCA"|stage direction
374|Is he your entertainment for tonight?|location
375|SELENA|unknown
376|He will be. In about five minutes.|location
377|BIANCA|unknown
378|Have fun.|location
379|Bianca exits, and Selena waves to Ethan from the French doors.|stage direction
380|EXT. SELENA'S HOUSE. GARDEN. DAY.|location
381|Ethan is sketching the house, adding new trees and shrubs in his drawing. He sees Selena waving, and walks over to her.|stage direction
382|INT. SELENA'S HOUSE. LIVING ROOM. DAY|location
383|"SELENA
Finished your estimate?"|stage direction
384|"Well, there's several ways to go .
SELENA"|stage direction
385|Come in, have a drink, we'll talk.|location
386|"She ushers him inside and sits him down in front of the vast hearth.
SELENA"|stage direction
387|You must be very popular in the neighborhood. I always|location
388|see your truck parked around.|stage direction
389|"I have a lot of repeat business. People seem to like my
service."|stage direction
390|I bet they do.|stage direction
391|What's that big black scar on the ground? Like a fire.|stage direction
392|"Oh, you know how parties are. Always some damage.
Ethan spreads his drawings out on his knees."|stage direction
393|ETHAN|unknown
394|Now we could put in rhododendrons or lilacs...depending|location
395|"on how alkaline your soil is.
Selena gives a cursory glance at the sketch, and then turns to a silver tray beside her. She picks up a frosty pitcher and pours an iced fruit drink into two tall glasses."|stage direction
396|SELENA|unknown
397|I just love plants and growing things. It must be|location
398|"wonderful to have green thumbs. Cheers!
Ethan looks at the drink with misgiving.
ETHAN"|stage direction
399|Uh, no thanks, I don't drink during the day.|location
400|"Selena gestures outside.
SELENA"|stage direction
401|But look, it's almost sundown!|location
402|"Ethan glances outside. Selena pours some poisonous looking red liquid into his glass from a tiny bottle hidden in her hand while his attention is distracted.
ETHAN"|stage direction
403|Really, I'm not thirsty. Now I could put in some|location
404|"honeysuckle there and there...
Selena pouts exaggeratedly.
SELENA
Just take a sip or .I'll be hurt. It's an old family
recipe, I'm famous for them.
Ethan pauses. He doesn't want to offend his rich new customer over such a trifle.
ETHAN
What is it?"|stage direction
405|A passionfruit smoothee.|stage direction
406|ETHAN|unknown
407|"Well, just one.
He takes his glass (with the extra ingredient) and clinks it against hers in a toast.
SELENA"|stage direction
408|To us. And to the seeds we'll plant together.|location
409|"ETHAN
I'll drink to that.
He takes a careful sip of his drink, tastes, and smiles.
ETHAN
Hmmm. Delicious!
He tosses off the rest of it in one gulp. Selena watches him triumphantly.
ETHAN
Now, about my fee...
He suddenly clutches his throat with a gasp and collapses unconscious on the couch. She leans over him and strokes his cheek delicately with her long red-nailed fingers.
SELENA"|stage direction
410|Sleep well. And when you wake, drown in my eyes|location
411|"and be all mine.
The DOORBELL RINGS.  Selena looks up with annoyance.
SELENA"|stage direction
412|If that's the Jehovah's Witnesses again...|location
413|"She angrily walks toward the hall, casting a fond look back at Ethan.
SELENA"|stage direction
414|"Don't go away, gorgeous. I'll be right back.
EXT. FRONT DOOR OF MANSION"|location
415|"Nigel in a skin-tight vinyl jumpsuit with multidirectional chrome zippers is leaning on the bell. Behind him his Porsche is parked in the driveway, and beyond at the curb is a truck with ETHAN'S NURSERY AND LANDSCAPING painted on it. Selena opens the door, sees Nigel, and tries to close it. But Nigel puts his foot in and keeps it open.
SELENA
Nigel, get lost.
NIGEL"|stage direction
416|I have to talk to you.|location
417|SELENA|unknown
418|You're wasting your breath.|location
419|NIGEL|unknown
420|You used to listen to me. When you asked me to|location
421|teach you something of the Craft.|stage direction
422|I could teach you a thing or two now.|stage direction
423|INT. SELENA'S LIVING ROOM|location
424|"Ethan opens his eyes. He rises from the couch and stands there swaying deliriously.
INSERT. P.O.V. OF ETHAN
The room swirls and distorts around him in garish nightmare colours.
BACK TO SCENE
Ethan clutches his head as though it were splitting apart, and lurches out of the French doors into the terrace."|stage direction
425|EXT. FRONT DOOR OF MANSION|location
426|"Selena is listening impatiently to Nigel, and staring oddly at him.
NIGEL"|stage direction
427|...trust the wisdom of the ancients, trust the Great|location
428|"Mother to protect us... Why. are you staring at me
like that?
SELENA"|stage direction
429|I was just thinking, if I had your skin problems, I'd use a|location
430|"good tannisroot ointment. Every night.
Nigel is rather vain about his smooth olive complexion, so he is completely thrown off his stride.
NIGEL"|stage direction
431|Nothing's wrong with my skin.|location
432|SELENA|unknown
433|Such a shame. You ought to take better care of|location
434|"yourself.
Selena closes the door while he's off his guard. Nigel takes a pocket mirror out of his shoulder bag and stares with horror at his reflection. His face is erupting all over in ugly red blotches.
NIGEL
Nasty bitch!"|stage direction
435|EXT. GROUNDS OF SELENA'S MANSION. SUNSET|location
436|"Ethan staggers across the lawn, still clutching his head, obviously very ill. As he disappears through the shrubbery on the far side of the lawn, he mutters drunkenly to himself.
ETHAN
Rhododendron.. . .honeysuckle. . ."|stage direction
437|INT. SELENA'S LIVING ROOM|location
438|Selena enters and finds Ethan gone. She is furious. She walks to the French doors.|stage direction
439|SELENA|unknown
440|Ethan. Come back. You'll spoil everything!|stage direction
441|INT. THE DANVERS' LIVING ROOM. NIGHT|location
442|"Linda is playing chess with MR. Danvers, while his wife knits on the sofa.
MRS. DANVERS"|stage direction
443|I think you'd better be getting back to the dorm, Linda.|location
444|"The housemother'll expect you to sign in by eight.
Linda stands up from the chessboard.
LINDA"|stage direction
445|Thank you both so much. It was a lovely lunch, Mrs.|location
446|"Danvers. I had a wonderful time. And you're a
terrific chess player MR. Danvers."|stage direction
447|"What? Me?
LINDA"|stage direction
448|Sure. Mate in five moves.|location
449|"She moves the pieces chonk, chonk, chonk, chonk, chonk...
LINDA"|stage direction
450|...and there goes my king. Got to hand it to you, I didn't|location
451|"see it coming. Well, bye.
She walks out the door into the night.
MRS . DANVERS"|stage direction
452|What a lovely child. Such nice manners. We must|location
453|"have her back, don't you think?
MR. Danvers 'grunts absent-mindedly, bemused at his loss."|stage direction
454|INT. SELENA'S LIVING ROOM. NIGHT|location
455|"Selena paces agitatedly in her living room. Finally she stops in front of the ornate mirror hanging on the wall. She puts her hand on the heavy veil covering it.
SELENA"|stage direction
456|Show me Ethan.|location
457|"She rips aside the veil. The IMAGE IN THE MIRROR SHOWS ETHAN STAGGERING DRUNKENLY THROUGH THE NIGHT COWN THE CENTRE WHITE LINE OF A HIGHWAY. CARS WHIZZ PAST HIM IN BOTH DIRECTIONS.
SELENA
The silly fool!"|stage direction
458|EXT. HAMBURGER HEAVEN. NIGHT|location
459|"Lucy is in front of the local hamburger drive-in in her Thunderbird convertible, talking to the foxiest dude at Rindge Tech. Other teens are hanging out and listening to rock music outside the drive-in. Lucy catches sight of Linda walking along the side of the road.
LUCY
Hey, Linda!"|stage direction
460|(to the boy)|unknown
461|"It's my roommate. You'll love her. She's really off
the wall!
Lucy jumps out of her car, runs over to Linda, and whispers urgently in her ear.
LUCY"|stage direction
462|Linda babes! There's this all-night party at Eddie's...|location
463|"his folks are away...
LINDA
Oh, I don't know. I'm not signed out
for an overnight."|stage direction
464|"Go back, sign in, and climb out the bathroom
window. McCloskey's always zonked out:
she'll never hear you."|stage direction
465|It doesn't seem right.|stage direction
466|"Please, as a favour to me? So I won't  be the only girl?
Linda catches sight of a figure teetering down the centre, white line of the highway. Cars honk and zoom past him.
LINDA
Look at that guy!
Lucy whirls around and looks."|stage direction
467|LUCY|unknown
468|What a space cadet.|location
469|(yelling and waving)|unknown
470|"Hey, you dingleberry! Get outta the street!
Ethan ignores them, and continues to teeter deliriously.
INSERT.  ETHAN'S P.O.V.
He sees the night as a fairyland of dancing, blurred lights: the neon of the hamburger stand; the garish pumps of the gas station across the street, the streaking head and taillights of the cars on either side. All sound is similarly distorted and far away.
BACK TO SCENE
LINDA"|stage direction
471|Why is he acting so strangely?|location
472|LUCY|unknown
473|"I dunno, but he's gonna get creamed.
INT. SELENA'S LIVING ROOM. NIGHT"|location
474|"Selena holds the metal box shaped like a gargoyle. She looks at the IMAGE OF ETHAN in
her mirror.
SELENA"|stage direction
475|Power of Shadows...bring him to me.|location
476|The box in her hand glows with an inner light.|stage direction
477|EXT. STREET OPPOSITE H]1..MBUP.GER RESTAURANT. NIGHT|location
478|"There is a construction site next to the Hamburger Place.  A giant BULLDOZER suddenly ROARS TO LIFE and bursts through the chain link fence surrounding the construction site. With no one at the controls, the bulldozer drives out onto the street. Ethan sees its GAPING JAWS and runs clumsily away. They snap at him with the clash of steel. He stumbles and the bulldozer scoops him up. It wheels around and starts to carry him away, with one of his legs protruding through the teeth of its giant mouth. The onlookers are stunned and horrified.
LUCY"|stage direction
479|Omigod, it's a runaway!|location
480|"Lucy sprints out into the street, running after the driverless bulldozer.
LINDA
Lucy; come back!"|stage direction
481|"Somebody's gotta do something!!
Lucy dodges through the cars and alongside the bulldozer. She climbs bravely up into the driver's seat and tries to tug at the controls. They are frozen. In desperation Lucy yanks on the steering wheel. The bulldozer turns ninety degrees into the gas station."|stage direction
482|EXT. GAS STATION. NIGHT|location
483|A TOURIST is filling his station wagon at one of the self-service pumps. His WIFE is bringing their TODDLER back from the rest rooms. The bulldozer suddenly smashes into the gas pumps and through the gas station. The tourist dives out of its path. The bulldozer circles behind the gas station toward a small motel next door, leaving in its wake a totaled station wagon, and gasoline leaking on the ground from the smashed pumps.|stage direction
484|EXT. HAMBURGER RESTAURANT. NIGHT|location
485|Linda watches with mounting horror. And yet she remembers the warning from Alura, and stands frozen, unable to intervene.|stage direction
486|EXT. MOTEL/GAS STATION. NIGHT|location
487|"Lucy fights the wheel in vain. The bulldozer circles through the motel, smashing the individual cabins into matchsticks. The bulldozer drives under the MOTEL SIGN which HITS LUCY ON THE HEAD, KNOCKING HER UNCONSCIOUS. Finally, the bulldozer comes full circle and halts against a utility pole next to the gas station. The utility pole leans at a crazy angle. Its ELECTRIC WIRES break and dangle down, flashing blue arcs of electricity where they touch the pavement. The RIVER OF GASOLINE from the broken pump flows inexorably toward the arcing power lines. The mother kneels beside her dazed husband and looks over at her toddler running toward the arcing wires, his arms held out eagerly.
MOTHER
My baby!!!!!
Instead of helping, the onlookers turn and flee the inevitable fire."|stage direction
488|EXT. HAMBURGER RESTAURANT. NIGHT|location
489|"Linda can't take it any longer. She ducks into the deserted hamburger restaurant. An instant later, she emerges through a skylight in the roof in red and blue costume as SUPERGIRL! She stands on-the roof in front of a big illuminated advertising sign, which hides her from the fleeing crowd. Supergirl takes a deep breath and blows with her super lungs:. The toddler is blown safely 1nto his mother's arms.
MOTHER"|stage direction
490|My baby.|location
491|"She grasps the child in her arms and helps her husband hobble to safety just as the river of gasoline reaches the sparking wires and BURSTS INTO FLAMES .
The bulldozer, with Lucy Lane unconscious at the controls and Ethan imprisoned in the scoop, is surrounded by an IMPENETRABLE RING OF FIRE .
Supergirl dashes through the ring of fire so fast that if there were any spectators who weren't running for their lives she would only be visible as a red and blue streak."|stage direction
492|EXT. ACCIDENT SCENE/GAS STATION. NIGHT INSIDE THE RING OF FIRE.|location
493|"Supergirl takes the unconscious Lucy from the driver's seat and carries her in her arms to the front of the bulldozer.
Supergirl pulls open the massive metal jaws with one hand like they were sheet rubber."|stage direction
494|INT. SCOOP OF BULLDOZER|location
495|"Ethan looks up as Supergirl slides Lucy Lane in beside him. He sees Supergirl's face backlit by the raging inferno outside.
SUPERGIRL"|stage direction
496|Everything's going to be all right. She's just|location
497|"unconscious. No broken bones.
INSERT ETHAN'S P.O.V. LOOKING AT SUPERGIRL FROM INSIDE THE SCOOP
Ethan's swirling distorted vision suddenly focuses with , absolute clarity. A moment outside of time. The most romantic glamorous image imaginable: the blonde, backlit, looking at him with concern, her lips slightly parted.
BACK TO SCENE
There is something about Ethan's ecstasy, which holds Supergirl for a moment.
ETHAN
God...you're beautiful."|stage direction
498|INT. SELENA'S LIVING ROOM|location
499|"Selena watches the image of Ethan and Supergirl in her mirror. Her face is a study in jealousy and dismay.
ETHAN (in the mirror)
God...you're beautiful."|stage direction
500|That was meant for me!|stage direction
501|EXT. ACCIDENT SCENE/GAS STATION. BULLDOZER. RING OF FIRE|location
502|"SUPERGIRL
Thank you. I'm going to close this up again.
ETHAN
Wait...don't leave me in here...
SUPERGIRL"|stage direction
503|It's for your own protection.|location
504|She pulls the massive steel jaws shut and tears the scoop off the bulldozer with a sound of rending metal. Immediately afterwards, the flames reach the underground storage tank and the bulldozer is enveloped in a FIERY EXPLOSION.|stage direction
505|EXT. ACCIDENT SCENE. OUTSIDE RING OF FIRE. NIGHT|location
506|The entire gas station is a column of flame and black smoke reaching up into the night sky. A fire truck and a police car arrive on the scene, sirens screaming. The tourist family watch from a safe distance, their toddler clapping his hands excitedly at the spectacle.|stage direction
507|EXT. IN THE SKY. HIGH ABOVE THE ACCIDENT. NIGHT|location
508|"Supergirl flies out of the column of black smoke, carrying the sealed bulldozer scoop with Ethan and Lucy safely inside.
ETHAN"|stage direction
509|(calling from inside)|unknown
510|What's happening?|stage direction
511|(shouting over the wind)|unknown
512|I'm taking you to the hospital.|stage direction
513|(within)|unknown
514|"Let me out. I have to talk to you.
SUPERGIRL"|stage direction
515|"Later.
EXT. ACCIDENT SCENE. POST FIRE. NIGHT"|location
516|"The firemen have smothered the fire with a blanket of foam. The blackened bulldozer minus its front scoop stands next to the smashed station wagon. A bewildered policeman is searching for victims.
POLICEMAN"|stage direction
517|Where's the casualties? You can't tell me there's|location
518|no casualties.|stage direction
519|INT. SELENA'S LIVING ROOM. NIGHT|location
520|"Bianca enters and sees Selena staring raptly at the mirror.
BIANCA"|stage direction
521|I came as quickly as I could. What is the danger?|location
522|SELENA|stage direction
523|It's what we were warned about.|location
524|"Selena points to the mirror, which shows the IMAGE OF SUPERGIRL FLYING THROUGH THE AIR CARRYING THE BULLDOZER SCOOP. Bianca can't quite make out what it is at first.
BIANCA
A Storm Dragon?"|stage direction
525|No, a super girl.|stage direction
526|EXT. HOSPITAL ENTRANCE. NIGHT|location
527|Supergirl lands with the bulldozer scoop in front of the emergency entrance. There is no one around. Supergirl rips open the sealed scoop with a loud noise of rending metal.|stage direction
528|INT. HOSPITAL EMERGENCY ROOM. NIGHT|location
529|"TWO INTERNS are chatting in the corridor near the doors. They jump at the sound of bending steel outside.
FIRST INTERN
What was that?"|stage direction
530|"Maybe we better take a look.
EXT . HOSPITAL ENTRANCE. NIGHT
Supergirl has strapped Ethan and the semi-conscious Lucy onto wheeled gurneys."|stage direction
531|ETHAN|unknown
532|Don't leave me.|stage direction
533|I have to.|stage direction
534|When can I see, you again ?|stage direction
535|"Relax. Tomorrow this will all seem like a bad dream.
Goodbye.
She gives the gurneys a shove."|stage direction
536|INT. HOSPITAL EMERGENCY ROOM. NIGHT|location
537|"The automatic doors open and Ethan and Lucy roll inside on the gurneys.
FIRST INTERN"|stage direction
538|Did we use the laughing gas tonight?|location
539|SECOND INTERN|unknown
540|That was last night.|stage direction
541|FIRST INTERN|unknown
542|Then this is really happening.|location
543|"The two interns catch the gurneys, and start examining Ethan and Lucy.
SECOND INTERN
Hey fella, can you talk???
Ethan begins to babble deliriously.
ETHAN"|stage direction
544|The girl. Where is she? It never hit me like this|location
545|"before. I love her. My angel.
He sits up, tears brimming in his eyes, and grasps the , intern by the lapels.
ETHAN"|stage direction
546|Where is she? I love her, don't you understand? I'll die|location
547|"if I can't have her.
The intern pulls away and points to Lucy, who is beginning to come to.
FIRST INTERN
She's right here fella."|stage direction
548|"No, not her. The blonde, the one who carried us
through the air:. She can fly. She's an angel.
The two interns exchange a glance. One of them steps to a wall intercom.
SECOND INTERN"|stage direction
549|"This is Stenzl in Emergency. We got
a 412. Send down the boys from psycho."|location
550|ETHAN|stage direction
551|No! She's real ! I saw her !|location
552|CUT TO:|stage direction
553|INT. SELENA' S MANSION.  NIGHT|location
554|"Selena, is brooding in front of her mirror, which shows ETHAN IN THE HOSPITAL STRUGGLING WITH THE TWO INTERNS . Selena covers the mirror with its heavy veil. She speaks to Bianca standing beside her.
SELENA"|stage direction
555|Why did she have to show up now?|location
556|"BIANCA
Eliminate her."|stage direction
557|That's easy for you to say, Bianca.|stage direction
558|"You can do it. You're the most powerful woman
on Earth.
SELENA
Am I? Still?
There is a pause as the implications reverberate.
BIANCA"|stage direction
559|Yes! You own the Coffer of Shadow. Nothing can|location
560|"withstand its power.
SELENA
I've been saving it. For the right moment.
BIANCA"|stage direction
561|That moment is now! What good is a sword unless|location
562|"it be unsheathed? Use it, and no one will dare
oppose you again. No one.
Selena toys with the idea in her mind, turning over the various arguments. A smile creeps across her face.
SELENA
Not even Nigel.
Selena goes to the secret compartment, opens it and takes out the metal gargoyle box. She looks at it with a dreamy, far-away expression on her face.
SELENA"|stage direction
563|What do I do?  I don't know her name.|location
564|BIANCA|unknown
565|The Naming of Names is not necessary. Just concentrate|location
566|"on her face. Your Shadow will do the rest.
Selena holds the gargoyle box out in front of her and opens the lid. Inside is the OMEGAHEDRON power source from Argo City, spinning around a strange dark region in its centre. Selena closes her eyes and whispers to the spinning ring.
SELENA"|stage direction
567|Power of Shadow hear me. Find her wherever she be.|location
568|"Find her and destroy her.
A BLACK CLOUD OF SHADOW bursts out of the centre of the OMEGAHEDRON, filling the room. Selena drops the gargoyle box and shrinks back with sudden misgivings at what she has unleashed. Even Bianca's face has gone white. The two women huddle together as a HUGE INVISIBLE PRESENCE fills the room with darkness. Then the unseen presence suddenly SMASHES ITS WAY OUTSIDE THROUGH THE SOLID WALL OF SELENA'S LIVING ROOM, leaving a big hole and a trail of crushed furniture behind it. Light returns to the room as the shadow departs. And from outside the sound of crackling shrubbery dies away. Selena regains her composure and looks around at the mess of her once splendid living room.
SELENA"|stage direction
569|Next time, remind me to do this out in the yard.|location
570|BIANCA|stage direction
571|Yes, of course, it was foolish of me.|location
572|"Bianca reaches down to the floor for the gargoyle box with the OMEGAHEDRON, which is still lying right where Selena dropped it. But Selena quickly picks it up herself before Bianca can touch it.
SELENA"|stage direction
573|I think I'd better keep it.|location
574|BIANCA|unknown
575|"Whatever you say.
SELENA
Yes. Whatever I say.  From now on.
She shuts the lid of the gargoyle box, sealing the spinning OMEGAHEDRON safely inside.
CUT TO:"|stage direction
576|INT. DANVERS ' LIVING ROOM. NIGHT|location
577|"Mrs. Danvers is on the phone.
MRS. DANVERS"|stage direction
578|The housemother still doesn't answer.|location
579|"Mrs. Danvers hangs up the phone with a worried expression.
MR. DANVERS"|stage direction
580|Probably drunk again. I'm sure Linda got back all right.|location
581|MRS. DANVERS|stage direction
582|We should have driven her.|location
583|"Mr. Danvers stands up and puts on his jacket.
MR. DANVERS"|stage direction
584|"I'll just drop by the school and. make sure she's all right.
EXT. MIDVALE SCHOOL. DESERTED CAMPUS. OUTSIDE THE DORM. NIGHT"|location
585|Linda drives up in Lucy's car, the one left behind at the scene of the accident outside the hamburger place. She drives past the paddle tennis court and parks in front of the dorm. Linda gets out of the car, and lets herself into the dorm with a key. Inside, she signs her name in the book. ,|stage direction
586|INT. DORM CORRIDOR. NIGHT|location
587|Linda walks down the long dormitory corridor past room after empty room. The place is kind of spooky.|stage direction
588|INT. LINDA'S ROOM. NIGHT|location
589|"Linda enters the room she shares with Lucy. She puts Lucy's car keys on her bedside table next to the snapshots of  Lucy's family and of her half-dozen current boyfriends. Linda turns and crosses the room to her own monastic bed in its drab, undecorated corner. She lies down on her bed with a sigh, staring at the ceiling in a melancholy mood.
Suddenly, she senses that something is not right. She gets up from the bed, walks to the window, and gazes out a-t the deserted campus."|stage direction
590|EXT. OUTSIDE DORM. TENNIS COURT. NIGHT.|location
591|"The dorm is set apart from other school buildings and surrounded by tall trees. The tennis court is visible from Linda's window, and a city park adjoining the school property. The UNSEEN MONSTER is heard approaching through the park with a thud of heavy footfalls and the crack of snapping tree trunks and branches. A bolt of lightning flashes, followed by a crash of thunder. The wind howls. A storm is brewing.
Far away across the campus something huge and powerful forces itself between the two big oaks, snapping them like matchsticks. The unseen monster hauls its enormous bulk toward the dormitory, crushing everything in its path, its footsteps making the ground tremble like an earthquake."|stage direction
592|INT. LINDA'S BEDROOM. NIGHT|location
593|"Linda watches with uncomprehending eyes the approaching swath of destruction heading straight for her. Nothing she has learned about this strange alien world has prepared"" her for this. For the first time since she left Argo City, her eyes show fear. And yet there's a deeper streak of defiance in her that impels her to stand her ground and face the horrible juggernaut."|stage direction
594|EXT. FORM. TENNIS COURT. CAMPUS. NIGHT|location
595|"HUGE FOOTPRINTS sink into the damp grass of the campus. A bicycle rack full of Schwinns is flattened into the dirt with a metallic screech. The monster proceeds inexorably toward the wooden rain shelter on one side of the tennis court. The shelter is crushed to kindling wood. The monster drags its enormous unseen bulk across the smooth clay surface of the tennis court, crunching , deep cracked depressions in the clay. The net stretches and groans toward Linda as the' invisible enormity comes closer, and finally snaps with a loud twanging sound as the steel cables part. The tall cyclone fence bulges outward toward Linda and momentarily outlines the form of"" the monster before it crumples and falls with the screech of twisted steel. The only thing between Linda and the monster is Lucy.' s parked car. The monster stomps the car flat with a noise like colliding express trains and heads for Linda."|stage direction
596|INT. LINDA'S BEDROOM. NIGHT|location
597|LINDA|stage direction
598|Hey, that's my roommate's car!|location
599|Determination floods her face. She whips off her brunette wig and her civilian clothing to reveal the blonde hair and red blue tunic of SUPERGIRL!|stage direction
600|EXT. OUTSIDE THE DORM. NIGHT|location
601|"Supergirl flies out the dorm window and lands in front of the unseen monster. She raises her hand in challenge and calls out in a commanding voice.
SUPERGIRL"|stage direction
602|Leave this place and do no harm.|location
603|"Something picks Supergirl up and flings her against the wall of the dorm, crushing the soft drink dispenser under her and squirting cola in every direction. Lightning flashes and thunder booms overhead. Supergirl picks herself up, shaken.
She launches herself directly at the space in mid-air ten feet above the monster's footprints. She crashes into something hard and invisible with the sound of a tremendous impact. Supergirl falls to the ground, staggered by the concussion. The irresistible force has met the immovable object. Supergirl looks up, and---altering the wavelength of her X-Ray vision to a transcendental frequency---paints this beam over the monster and just for an instant makes it visible: a HUGE NIGHTMARE SHAPE LOOMING OVER HER, AND REACHING OUT TO CRUSH HER WITH MASSIVE TALONS. Then the image fades.
Supergirl is seized again and flung against the school flagpole, breaking it off at the base. Supergirl stands up and seizes the flagpole. She looks up at the flickering lightning in the sky. She flies straight upward into the storm with the bare flagpole held in front of her."|stage direction
604|EXT. THUNDER STORM. LIGHTNING|location
