|text|type
207|"Ariel: Eric! Eric look out!
Ursula: After him! (Flotsam and Jetsam attack.)
Sebastion: Come on! . . .
Ursula: Say goodbye to your sweetheart. (Ariel makes her miss Eric and blast"|stage direction
208|(On surface as Ursula grows beneath.)|unknown
209|"Ariel: Eric, you've got to get away from here.
Eric: No, I won't leave you.
Ursula: (Now very large.) You pitiful, insignificant, fool!
Eric: Look out!
Ursula: Now I am the ruler of all the ocean!  The waves obey my every whim!"|stage direction
210|Ariel: ERIC! (He gets on board one of the ships as Ariel falls to the bottom|stage direction
211|Ursula: (Laughing wickedly.) So much for true love! (As Ursula is about to|stage direction
212|(Fade to morning with Eric on beach and Ariel watching from a distance.|unknown
213|"Triton and Sebastion look on.)
Triton: She really does love him, doesn't she, Sebastian?
Sebastian: Well, it's like I always say, Your Majesty.  Children got to be free"|stage direction
214|Triton: You - always say that? (sighs) Then I guess there's just one problem|stage direction
215|"Sebastian: And what's that, Your Majesty?
Triton: How much I'm going to miss her. (He turns her into a human and she goes"|stage direction
216|"Sebastion: Yes, Thank you, thank you. (Ariel and Triton hug.)
Ariel: I love you Daddy."|stage direction
217|"(Big finale while ""Part of Your World"" music plays. Ship sails off as"|unknown
218|"Ariel and Eric kiss.)
All:     Now we can walk,"|stage direction
